"","cuu6M2TOMPOOB051315.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2283",7.83308019429172e-07,8.85785882521762e-07,4.44136707054978e-07,8.95231638202279e-07,3.7954053834536e-07,4.888841195527e-07,1.39803534093538e-06,0,7.67186217959906e-07,0,0,"v_5502",6,1.99976002879654e-05,58066.0627283972
"69656",3.91654009714586e-07,4.42892941260881e-07,0,2.98410546067426e-07,6.32567563908934e-07,1.71109441843445e-06,1.04852650570154e-06,3.1858131915604e-07,0,8.92936869363336e-07,0,"v_5506",6,1.85164611339481e-05,3506.39750249532
"200415",1.56661603885834e-06,8.85785882521762e-07,1.33241012116494e-06,8.95231638202279e-07,1.39164864059965e-06,4.888841195527e-07,6.99017670467692e-07,0,7.67186217959906e-07,2.23234217340834e-06,7.95220407264179e-07,"v_5514",6,2.09995800083998e-05,22812.732829578
"464988",0,1.77157176504352e-06,4.44136707054978e-07,8.95231638202279e-07,1.51816215338144e-06,7.33326179329051e-07,1.39803534093538e-06,3.82297582987248e-06,1.15077932693986e-06,4.46468434681668e-07,7.95220407264179e-07,"v_5551",6,2.09148139627298e-05,3750.14489542842
"1414737",3.91654009714586e-07,0,4.44136707054978e-07,1.19364218426971e-06,0,4.888841195527e-07,1.04852650570154e-06,0,7.67186217959906e-07,8.92936869363336e-07,0,"v_5565",6,1.93907428593589e-05,8620.18695599708
"10702",7.83308019429172e-07,8.85785882521762e-07,8.88273414109957e-07,1.49205273033713e-06,1.26513512781787e-07,1.4666523586581e-06,3.49508835233846e-07,9.5574395746812e-07,3.83593108979953e-07,2.67881060809001e-06,0,"v_5568",6,2.07005050923243e-05,5782.29877892566
"2593268",0,0,0,0,0,0,6.99017670467692e-07,3.1858131915604e-07,0,0,0,"v_5591",6,1.46256563263276e-05,8038.03007728987
"2743909",1.17496202914376e-06,4.42892941260881e-07,4.44136707054978e-07,2.98410546067426e-07,3.7954053834536e-07,2.4444205977635e-07,0,6.3716263831208e-07,7.67186217959906e-07,4.46468434681668e-07,0,"v_5610",6,1.71435428845725e-05,8528.24522110256
"1982897",3.91654009714586e-06,4.42892941260881e-06,1.77654682821991e-06,2.98410546067426e-06,1.13862161503608e-06,9.77768239105401e-07,1.74754417616923e-06,2.54865055324832e-06,2.30155865387972e-06,3.12527904277168e-06,3.18088162905672e-06,"v_5662",6,2.18541020149482e-05,5842.77607250576
"1089111",0,8.85785882521762e-07,0,2.98410546067426e-07,0,4.888841195527e-07,0,3.1858131915604e-07,0,0,0,"v_5668",6,1.5415208644849e-05,7199.32039018287
"2734220",0,0,4.44136707054978e-07,0,0,2.4444205977635e-07,0,0,0,8.92936869363336e-07,0,"v_5695",6,1.42019229403661e-05,3665.31584556989
"279383",0,0,4.44136707054978e-07,8.95231638202279e-07,1.26513512781787e-07,7.33326179329051e-07,6.99017670467692e-07,9.5574395746812e-07,7.67186217959906e-07,8.92936869363336e-07,0,"v_5720",6,1.83452577508714e-05,2817.6983756574
"2169652",3.91654009714586e-07,0,4.44136707054978e-07,0,0,9.77768239105401e-07,6.99017670467692e-07,3.1858131915604e-07,7.67186217959906e-07,1.339405304045e-06,0,"v_5752",6,1.81110205560083e-05,18553.245117807
"2734258",7.83308019429172e-07,0,0,2.98410546067426e-07,0,0,0,3.1858131915604e-07,0,0,0,"v_5791",6,1.46608218856749e-05,3275.3935353409
"1982569",0,0,0,0,3.7954053834536e-07,0,0,0,3.83593108979953e-07,4.46468434681668e-07,7.95220407264179e-07,"v_5832",6,1.36065529158843e-05,40284.5294309612
"2050979",0,0,0,2.98410546067426e-07,5.06054051127147e-07,2.4444205977635e-07,6.99017670467692e-07,0,0,0,0,"v_5833",6,1.45938530690873e-05,3047.53743733309
"1623275",0,0,0,0,2.53027025563573e-07,0,1.04852650570154e-06,0,0,0,7.95220407264179e-07,"v_5836",6,1.2836146588794e-05,4903.80740222474
"2560514",7.83308019429172e-07,0,0,0,6.32567563908934e-07,4.888841195527e-07,0,6.3716263831208e-07,7.67186217959906e-07,0,0,"v_5854",6,1.74895499938787e-05,41561.5766794908
"407392",3.91654009714586e-07,0,0,0,1.26513512781787e-07,0,0,0,0,0,0,"v_5900",6,1.34498991257566e-05,80.4381286969583
"1985325",0,0,4.44136707054978e-07,2.98410546067426e-07,1.26513512781787e-07,2.4444205977635e-07,0,0,0,4.46468434681668e-07,0,"v_5903",6,1.34383314967614e-05,410.920923842002
"1985328",7.83308019429172e-07,0,4.44136707054978e-07,5.96821092134853e-07,0,0,1.04852650570154e-06,0,3.83593108979953e-07,0,0,"v_5907",6,1.83766102504732e-05,65683.6269139474
"2732974",0,0,0,2.98410546067426e-07,0,0,3.49508835233846e-07,0,0,0,0,"v_5922",6,1.40217056002692e-05,23.8807838455679
"1914852",3.91654009714586e-07,1.32867882378264e-06,0,0,0,0,6.99017670467692e-07,0,0,0,0,"v_5925",6,1.64646996838778e-05,4920.41627100043
"2560302",3.91654009714586e-07,0,0,0,3.7954053834536e-07,0,0,0,0,0,0,"v_5932",6,1.35532575254462e-05,229.907399602836
"2520516",3.91654009714586e-07,4.42892941260881e-07,0,2.98410546067426e-07,6.32567563908934e-07,4.888841195527e-07,0,3.1858131915604e-07,0,0,0,"v_5934",6,1.66836283554948e-05,116967.454894579
"2734115",0,4.42892941260881e-07,0,2.98410546067426e-07,1.26513512781787e-07,7.33326179329051e-07,0,0,0,0,0,"v_5945",6,1.53532003746181e-05,10069.5265966889
"2738809",3.91654009714586e-07,0,8.88273414109957e-07,2.98410546067426e-07,1.26513512781787e-07,2.4444205977635e-07,3.49508835233846e-07,3.1858131915604e-07,0,0,0,"v_5967",6,1.69127471375175e-05,4763.54409423824
"2734140",3.91654009714586e-07,0,0,5.96821092134853e-07,2.53027025563573e-07,0,0,0,0,4.46468434681668e-07,0,"v_5981",6,1.61697173533407e-05,23925.5555340068
"2529391",7.83308019429172e-07,3.54314353008705e-06,4.44136707054978e-07,1.79046327640456e-06,2.53027025563573e-07,4.888841195527e-07,0,6.3716263831208e-07,3.83593108979953e-07,4.46468434681668e-07,0,"v_6029",6,2.04808913283906e-05,14687.4122003297
"2529390",0,0,4.44136707054978e-07,2.98410546067426e-07,1.26513512781787e-07,2.4444205977635e-07,0,0,0,4.46468434681668e-07,0,"v_6030",6,1.34383314967614e-05,410.920923842002
"2731677",7.83308019429172e-07,1.32867882378264e-06,0,0,0,2.4444205977635e-07,1.04852650570154e-06,3.1858131915604e-07,1.15077932693986e-06,0,0,"v_6052",6,1.81755393591305e-05,740.266687527964
"2733922",1.95827004857293e-06,0,2.22068353527489e-06,0,0,9.77768239105401e-07,1.39803534093538e-06,0,7.67186217959906e-07,0,0,"v_6055",6,1.97328176490321e-05,20163.9414525203
"151528",0,0,0,0,2.53027025563573e-07,0,0,3.1858131915604e-07,0,0,0,"v_6062",6,1.29775747508306e-05,131.511288657986
"2560227",0,0,0,0,0,0,3.49508835233846e-07,3.1858131915604e-07,0,0,0,"v_6101",6,1.38217000691085e-05,17.0341247660688
"413684",0,4.42892941260881e-07,0,2.98410546067426e-07,0,0,0,3.1858131915604e-07,3.83593108979953e-07,4.46468434681668e-07,0,"v_6183",6,1.58503724837534e-05,16835.3007376791
"2015370",3.91654009714586e-07,0,4.44136707054978e-07,8.95231638202279e-07,1.26513512781787e-07,4.888841195527e-07,0,0,0,0,0,"v_6186",6,1.5828044128587e-05,11894.3353798397
"130369",0,0,4.44136707054978e-07,0,5.06054051127147e-07,0,3.49508835233846e-07,3.1858131915604e-07,3.83593108979953e-07,0,0,"v_6192",6,1.45919364958924e-05,7265.6781034075
"2049890",0,4.42892941260881e-07,0,2.98410546067426e-07,3.7954053834536e-07,0,3.49508835233846e-07,3.1858131915604e-07,3.83593108979953e-07,8.92936869363336e-07,0,"v_6203",6,1.72968485142007e-05,109686.909873563
"1172985",0,0,4.44136707054978e-07,0,0,9.77768239105401e-07,1.04852650570154e-06,0,0,0,0,"v_6204",6,1.67717697571448e-05,9767.27668728316
"1972611",7.83308019429172e-07,0,4.44136707054978e-07,0,0,2.4444205977635e-07,6.99017670467692e-07,9.5574395746812e-07,7.67186217959906e-07,1.78587373872667e-06,0,"v_6226",6,1.78974120342199e-05,5166.79602374376
"2169615",0,0,0,0,0,0,0,3.1858131915604e-07,0,0,7.95220407264179e-07,"v_6295",6,1.33802534219998e-05,1029.75040169573
"118117",1.17496202914376e-06,0,4.44136707054978e-07,0,2.53027025563573e-07,4.888841195527e-07,6.99017670467692e-07,3.1858131915604e-07,0,0,7.95220407264179e-07,"v_6342",6,1.499722551328e-05,23032.6293351862
"324078",3.91654009714586e-07,4.42892941260881e-07,0,0,2.53027025563573e-07,2.4444205977635e-07,0,1.27432527662416e-06,0,0,7.95220407264179e-07,"v_6377",6,1.58353127474268e-05,23018.0835242389
"58094",3.91654009714586e-07,0,0,0,1.26513512781787e-07,0,0,0,0,0,0,"v_6432",6,1.34498991257566e-05,80.4381286969583
"33923",3.91654009714586e-07,0,4.44136707054978e-07,5.96821092134853e-07,1.51816215338144e-06,4.888841195527e-07,6.99017670467692e-07,3.1858131915604e-07,3.83593108979953e-07,0,0,"v_6452",6,1.85949644836178e-05,4454.28525786715
"803",1.56661603885834e-06,0,0,0,2.02421620450859e-06,1.71109441843445e-06,1.04852650570154e-06,1.5929065957802e-06,3.83593108979953e-07,0,7.95220407264179e-07,"v_6461",6,2.00248307901798e-05,23172.5080126012
"1905288",0,4.42892941260881e-07,8.88273414109957e-07,5.96821092134853e-07,0,0,0,0,0,4.46468434681668e-07,0,"v_6477",6,1.69454188060258e-05,27662.4986806331
"2807631",0,4.42892941260881e-07,4.44136707054978e-07,2.98410546067426e-07,2.53027025563573e-07,0,3.49508835233846e-07,0,7.67186217959906e-07,4.46468434681668e-07,0,"v_6479",6,1.65955822560035e-05,17064.8677897672
"184912",0,4.42892941260881e-07,4.44136707054978e-07,5.96821092134853e-07,5.06054051127147e-07,2.4444205977635e-07,3.49508835233846e-07,3.1858131915604e-07,3.83593108979953e-07,4.46468434681668e-07,0,"v_6482",6,1.77600966149256e-05,1520.21396912639
"2661587",1.56661603885834e-06,0,4.44136707054978e-07,2.98410546067426e-07,1.01210810225429e-06,1.22221029888175e-06,6.99017670467692e-07,0,0,4.46468434681668e-07,0,"v_6514",6,1.92893792677752e-05,16214.7762270473
"2794946",1.17496202914376e-06,4.42892941260881e-07,0,5.96821092134853e-07,1.26513512781787e-07,2.4444205977635e-07,3.49508835233846e-07,3.1858131915604e-07,0,0,0,"v_6546",6,1.84839466922977e-05,281617.788381058
"2662138",3.91654009714586e-07,0,4.44136707054978e-07,2.98410546067426e-07,1.26513512781787e-07,4.888841195527e-07,0,0,0,1.339405304045e-06,0,"v_6551",6,1.64392569455861e-05,24173.1255845314
"2725616",0,1.32867882378264e-06,0,0,0,2.4444205977635e-07,3.49508835233846e-07,0,0,0,0,"v_6574",6,1.63625951075841e-05,30298.9122913898
"2049886",1.17496202914376e-06,4.42892941260881e-07,4.44136707054978e-07,0,1.26513512781787e-07,0,0,3.1858131915604e-07,3.83593108979953e-07,0,0,"v_6587",6,1.73478592741656e-05,13172.6415847097
"1982229",0,0,0,0,0,0,3.49508835233846e-07,3.1858131915604e-07,0,8.92936869363336e-07,0,"v_6610",6,1.55448468832582e-05,17046.1445305879
"2734274",0,4.42892941260881e-07,0,1.79046327640456e-06,3.7954053834536e-07,1.4666523586581e-06,1.04852650570154e-06,1.27432527662416e-06,3.83593108979953e-07,2.23234217340834e-06,0,"v_6611",6,2.10092861044582e-05,15105.7542710739
"2560656",0,0,0,2.98410546067426e-07,0,0,0,0,0,4.46468434681668e-07,0,"v_6631",6,1.36617620940749e-05,851.62134812739
"1980950",0,4.42892941260881e-07,4.44136707054978e-07,5.96821092134853e-07,3.7954053834536e-07,0,0,0,7.67186217959906e-07,0,0,"v_6659",6,1.66900327124641e-05,57744.3088587941
"417280",3.91654009714586e-07,4.42892941260881e-07,0,2.98410546067426e-07,2.53027025563573e-07,2.4444205977635e-07,3.49508835233846e-07,0,0,8.92936869363336e-07,0,"v_6667",6,1.72592336900242e-05,10844.4359408537
"2734116",3.91654009714586e-07,0,0,5.96821092134853e-07,0,0,0,1.27432527662416e-06,0,0,0,"v_6677",6,1.57522486334924e-05,6953.49438265225
"2734083",7.83308019429172e-07,0,0,2.98410546067426e-07,0,2.4444205977635e-07,0,0,0,0,0,"v_6683",6,1.51320269350079e-05,6854.12081076721
"2734106",0,0,0,0,2.53027025563573e-07,0,0,3.1858131915604e-07,0,0,0,"v_6685",6,1.29775747508306e-05,131.511288657986
"1982592",0,8.85785882521762e-07,4.44136707054978e-07,2.98410546067426e-07,1.26513512781787e-07,0,0,6.3716263831208e-07,0,8.92936869363336e-07,0,"v_6701",6,1.77553665595426e-05,23073.9748768273
"261939",3.91654009714586e-07,0,0,0,1.26513512781787e-07,0,0,0,0,0,0,"v_6754",6,1.34498991257566e-05,80.4381286969583
"10981",0,0,0,0,2.53027025563573e-07,0,0,3.1858131915604e-07,0,0,0,"v_6823",6,1.29775747508306e-05,131.511288657986
"359919",7.83308019429172e-07,0,0,0,0,4.888841195527e-07,6.99017670467692e-07,0,3.83593108979953e-07,4.46468434681668e-07,0,"v_6864",6,1.60516220164048e-05,13642.1155847205
"258594",0,4.42892941260881e-07,0,0,0,0,0,9.5574395746812e-07,0,0,0,"v_6892",6,1.43509084125025e-05,3729.10574745075
"2773706",0,0,0,2.98410546067426e-07,0,0,3.49508835233846e-07,0,0,0,0,"v_6908",6,1.40217056002692e-05,23.8807838455679
"1109713",3.91654009714586e-07,4.42892941260881e-07,8.88273414109957e-07,2.98410546067426e-07,6.32567563908934e-07,1.22221029888175e-06,3.49508835233846e-07,3.1858131915604e-07,3.83593108979953e-07,0,0,"v_6933",6,1.79859349988309e-05,21071.8710071026
"31754",3.91654009714586e-07,0,0,0,1.26513512781787e-07,0,0,0,0,0,0,"v_6936",6,1.34498991257566e-05,80.4381286969583
"1982096",0,0,0,5.96821092134853e-07,0,0,0,0,3.83593108979953e-07,4.46468434681668e-07,0,"v_6946",6,1.51938738300717e-05,26781.833378317
"1982240",0,0,0,0,0,2.4444205977635e-07,0,3.1858131915604e-07,0,0,7.95220407264179e-07,"v_6952",6,1.35076723578993e-05,1763.28399988755
"1590154",0,0,4.44136707054978e-07,0,0,0,0,3.1858131915604e-07,0,0,7.95220407264179e-07,"v_7014",6,1.38881173268152e-05,10845.6009396965
"10286",3.91654009714586e-07,4.42892941260881e-07,4.44136707054978e-07,5.96821092134853e-07,2.53027025563573e-07,0,0,6.3716263831208e-07,0,0,0,"v_7018",6,1.73967502870464e-05,21841.2870231711
"545123",7.83308019429172e-07,4.42892941260881e-07,0,5.96821092134853e-07,8.85594589472507e-07,1.22221029888175e-06,3.49508835233846e-07,6.3716263831208e-07,7.67186217959906e-07,0,0,"v_7094",6,1.89638170370932e-05,54633.7764806332
"1887643",0,4.42892941260881e-07,0,0,0,4.888841195527e-07,0,0,3.83593108979953e-07,0,0,"v_7108",6,1.30843811741924e-05,4539.75756780841
"491",0,0,0,0,3.7954053834536e-07,4.888841195527e-07,3.49508835233846e-07,0,0,4.46468434681668e-07,0,"v_7217",6,1.4919360854581e-05,3840.8490905512
"1463164",3.91654009714586e-07,0,0,0,1.26513512781787e-07,0,0,0,0,0,0,"v_7326",6,1.34498991257566e-05,80.4381286969583
"2614656",3.91654009714586e-07,0,0,0,1.26513512781787e-07,0,0,0,0,0,0,"v_7328",6,1.34498991257566e-05,80.4381286969583
"646",3.91654009714586e-07,0,0,0,3.7954053834536e-07,0,0,0,0,0,0,"v_7345",6,1.35532575254462e-05,229.907399602836
"77133",0,0,0,0,2.53027025563573e-07,0,0,0,0,0,7.95220407264179e-07,"v_7361",6,1.34228187919463e-05,6864.15636472097
"1147042",0,0,0,0,2.53027025563573e-07,0,0,3.1858131915604e-07,0,0,0,"v_7370",6,1.29775747508306e-05,131.511288657986
"1127518",3.91654009714586e-07,0,0,0,1.26513512781787e-07,0,0,0,0,0,0,"v_7424",6,1.34498991257566e-05,80.4381286969583
"1567013",3.91654009714586e-07,0,0,0,1.26513512781787e-07,0,0,0,0,0,0,"v_7429",6,1.34498991257566e-05,80.4381286969583
"1445727",0,4.42892941260881e-07,0,0,0,0,0,0,0,0,7.95220407264179e-07,"v_7574",6,1.31570291428196e-05,11588.3266430825
"2609909",0,0,0,0,0,0,0,3.1858131915604e-07,0,0,7.95220407264179e-07,"v_7584",6,1.33802534219998e-05,1029.75040169573
"1225785",0,0,0,2.98410546067426e-07,0,0,0,0,0,4.46468434681668e-07,0,"v_7612",6,1.36617620940749e-05,851.62134812739
"1965482",0,0,0,2.98410546067426e-07,0,0,3.49508835233846e-07,0,0,0,0,"v_7625",6,1.40217056002692e-05,23.8807838455679
"2652415",0,0,0,2.98410546067426e-07,0,0,3.49508835233846e-07,0,0,0,0,"v_7627",6,1.40217056002692e-05,23.8807838455679
"644007",0,0,0,2.98410546067426e-07,0,0,0,0,0,4.46468434681668e-07,0,"v_7629",6,1.36617620940749e-05,851.62134812739
"225588",0,4.42892941260881e-07,0,1.19364218426971e-06,0,4.888841195527e-07,0,0,0,0,0,"v_7639",6,1.5343306482547e-05,23115.9681318918
"2560392",0,0,0,2.98410546067426e-07,0,0,3.49508835233846e-07,0,0,0,0,"v_7649",6,1.40217056002692e-05,23.8807838455679
"2704031",0,0,0,2.98410546067426e-07,0,0,0,0,0,4.46468434681668e-07,0,"v_7657",6,1.36617620940749e-05,851.62134812739
"2182344",0,0,0,2.98410546067426e-07,0,0,3.49508835233846e-07,0,0,0,0,"v_7660",6,1.40217056002692e-05,23.8807838455679
"680287",0,0,0,2.98410546067426e-07,0,0,3.49508835233846e-07,0,0,0,0,"v_7671",6,1.40217056002692e-05,23.8807838455679
"2732691",0,8.85785882521762e-07,0,5.96821092134853e-07,0,4.888841195527e-07,0,6.3716263831208e-07,0,0,0,"v_7674",6,1.62187586162155e-05,4792.29251424433
"2732917",0,0,0,2.98410546067426e-07,0,0,0,0,0,4.46468434681668e-07,0,"v_7683",6,1.36617620940749e-05,851.62134812739
"2024724",0,0,0,2.98410546067426e-07,0,0,0,0,0,4.46468434681668e-07,0,"v_7706",6,1.36617620940749e-05,851.62134812739
"2170080",0,0,0,2.98410546067426e-07,0,0,3.49508835233846e-07,0,0,0,0,"v_7714",6,1.40217056002692e-05,23.8807838455679
"1746060",0,0,0,2.98410546067426e-07,0,0,3.49508835233846e-07,0,0,0,0,"v_7725",6,1.40217056002692e-05,23.8807838455679
"1918522",0,0,0,0,0,0,3.49508835233846e-07,3.1858131915604e-07,0,0,0,"v_7780",6,1.38217000691085e-05,17.0341247660688
"2734222",0,8.85785882521762e-07,0,0,0,1.4666523586581e-06,6.99017670467692e-07,3.1858131915604e-07,0,4.46468434681668e-07,0,"v_7911",6,1.79713895478398e-05,35792.5354885122
"521007",0,0,0,0,0,0,3.49508835233846e-07,3.1858131915604e-07,0,0,0,"v_7961",6,1.38217000691085e-05,17.0341247660688
"153135",3.91654009714586e-07,4.42892941260881e-07,1.33241012116494e-06,0,0,2.4444205977635e-07,3.49508835233846e-07,0,0,0,0,"v_8029",6,1.57751100313925e-05,831.889703301373
"1921528",3.91654009714586e-07,0,0,0,0,0,1.04852650570154e-06,0,0,0,0,"v_8125",6,1.5617679212869e-05,6574.62833609793
"1072458",0,0,0,0,0,0,3.49508835233846e-07,3.1858131915604e-07,0,0,0,"v_8168",6,1.38217000691085e-05,17.0341247660688
"2169873",0,0,4.44136707054978e-07,0,0,0,1.39803534093538e-06,0,0,0,0,"v_8183",6,1.5576809246394e-05,1332.82590476711
"60879",0,0,1.33241012116494e-06,0,0,0,6.99017670467692e-07,0,0,0,0,"v_8223",6,1.67131850316715e-05,8362.26182557512
"1408133",0,0,0,0,0,0,3.49508835233846e-07,3.1858131915604e-07,0,0,0,"v_8228",6,1.38217000691085e-05,17.0341247660688
"2493680",0.000451185419191203,0.000310025058882617,0.000298459867140945,0.000386740067703385,0.000582088672309001,0.000498417359883978,0.000253743414379772,0.000431677687456434,0.000510178834943338,0.000426377355120993,0.000548702081012284,"v_76",5,1.62551406882427e-05,20005.6709626664
"2807101",0.00285319946077076,0.00175252736856931,0.00264572236392651,0.00151383670020005,0.00129461277629602,0.00221660059805194,0.00241196047194877,0.000759497864867999,0.00101537095946994,0.00172961871595678,0.00267114534800038,"v_203",5,1.3703323055841e-05,6872.49111465629
"1882682",0.00206401663119587,0.00174854133209796,0.00211320245216759,0.00136403460607421,0.00113368758803759,0.00184920418220809,0.00193802649137168,0.000752489075846566,0.0010161381456879,0.00157067595321011,0.00215981862612951,"v_205",5,1.50188486550621e-05,27112.3875100372
"515256",0,8.85785882521762e-07,0,2.98410546067426e-07,3.7954053834536e-07,9.77768239105401e-07,3.49508835233846e-07,0,3.83593108979953e-07,4.46468434681668e-07,0,"v_310",5,1.62744523646779e-05,7252.80784515038
"1225179",0,4.42892941260881e-07,4.44136707054978e-07,5.96821092134853e-07,0,0,0,0,0,4.46468434681668e-07,0,"v_318",5,1.68733653927276e-05,14810.6208340074
"696125",0,8.85785882521762e-07,8.88273414109957e-07,0,3.92191889623539e-06,1.71109441843445e-06,1.74754417616923e-06,1.5929065957802e-06,3.83593108979953e-07,4.46468434681668e-07,0,"v_326",5,2.02679421958289e-05,290.269973727238
"90322",0,0,0,5.96821092134853e-07,1.26513512781787e-07,0,0,0,0,0,0,"v_359",5,1.36336369089818e-05,2215.85400580201
"941907",0.000909028956547554,0.000964177933124937,0.00174456898531196,0.00123094350252813,0.000806144103445545,0.00105818967677182,0.0017926308159144,0.00140112064164826,0.00153015291172103,0.00125055808554335,0.00168745770421459,"v_432",5,1.52341488681027e-05,6669
"192",0.0010605990583071,0.000923874675470197,0.00108547011204237,0.0010342909526697,0.000573991807490966,0.00100661240215901,0.00108522493340109,0.000919107105765175,0.000830862674050578,0.00101214394142334,0.00111489901098438,"v_480",5,1.52283490946746e-05,6295.81469662067
"2594003",0.000643487537961065,0.000626250618942885,0.000770133050033333,0.00159470595818433,0.00402097897674353,0.000856036093336778,0.000743055783707156,0.00156646434629025,0.00334071238610641,0.000785337976605054,0.000500193636169169,"v_502",5,1.39889487305029e-05,559.100955256114
"1891279",3.44655528548836e-05,3.18882917707834e-05,4.61902175337177e-05,4.058383426517e-05,6.7052161774347e-05,3.54440986675708e-05,3.180530400628e-05,3.40882011496963e-05,3.41397866992158e-05,3.97356906866685e-05,3.49896979196239e-05,"v_510",5,2.28932487809345e-05,6717.40462624744
"1224746",3.91654009714586e-07,0,0,0,0,7.33326179329051e-07,6.99017670467692e-07,3.1858131915604e-07,0,4.46468434681668e-07,0,"v_555",5,1.77238971305011e-05,107744.833343918
"2785912",1.37078903400105e-05,1.50583600028699e-05,1.33241012116494e-05,1.31300640269668e-05,1.39164864059965e-05,8.79991415194861e-06,1.22328092331846e-05,1.01946022129933e-05,1.15077932693986e-05,1.02687739976784e-05,1.19283061089627e-05,"v_608",5,2.45525301382307e-05,5618.48205079363
"1129742",2.34992405828752e-06,4.42892941260881e-07,2.66482024232987e-06,3.58092655280912e-06,3.28935133232645e-06,1.9555364782108e-06,3.14557951710461e-06,1.5929065957802e-06,2.30155865387972e-06,1.78587373872667e-06,3.18088162905672e-06,"v_766",5,2.02036528204299e-05,207.691753230019
"2115978",1.95827004857293e-06,2.65735764756528e-06,2.22068353527489e-06,3.87933709887654e-06,1.1259702637579e-05,2.4444205977635e-06,2.09705301140308e-06,2.23006923409228e-06,1.15077932693986e-06,1.78587373872667e-06,2.38566122179254e-06,"v_769",5,2.15442950706653e-05,14284.7260179934
"2126319",6.26646415543338e-06,2.65735764756528e-06,2.66482024232987e-06,5.6698003752811e-06,4.30145943458075e-06,5.3777253150797e-06,5.94165019897538e-06,3.50439451071644e-06,5.37030352571934e-06,2.67881060809001e-06,3.18088162905672e-06,"v_807",5,2.39986560752598e-05,1952.82398007877
"365046",0.00199547717949582,0.00154968240147182,0.00142168159928299,0.00164006436118658,0.00103703126427231,0.00185384858134384,0.00167624437378152,0.00114880423687668,0.00206066218144031,0.0013858380212519,0.00103776263147975,"v_836",5,1.48290946837696e-05,6669.24797852216
"1840239",3.91654009714586e-07,0,4.44136707054978e-07,2.98410546067426e-07,0,0,0,9.5574395746812e-07,0,0,0,"v_861",5,1.65796236425433e-05,13874.3306960614
"1208660",7.83308019429172e-06,6.20050117765233e-06,3.10895694938485e-06,5.37138982921368e-06,8.34989184359792e-06,8.06658797261956e-06,4.54361485804e-06,4.46013846818456e-06,6.13748974367925e-06,6.25055808554335e-06,6.36176325811343e-06,"v_1070",5,2.10053143445292e-05,4956.5211703561
"643674",7.83308019429172e-06,8.41496588395674e-06,7.99446072698961e-06,1.22348323887645e-05,7.08475671578006e-06,9.04435621172496e-06,6.99017670467692e-06,1.11503461704614e-05,1.03570139424587e-05,6.25055808554335e-06,1.51091877380194e-05,"v_1099",5,2.02971502801007e-05,13692.2384204499
"2765360",0.000266324726605919,0.000284780161230746,0.000233171771203864,0.000279610681665179,0.000208620782577166,0.000216086780842294,0.00026352966176632,0.000237661664090406,0.000423486792313868,0.000241539423162782,0.000271170158877085,"v_1107",5,1.74018968067519e-05,6803.35225481903
"1235827",5.28732913114691e-05,5.53616176576101e-05,6.97294630076316e-05,5.28186666539345e-05,7.13536212089277e-05,5.69549999278896e-05,6.22125726716246e-05,5.5751730852307e-05,5.7538966346993e-05,5.22368068577552e-05,4.37371223995299e-05,"v_1122",5,2.07572235137828e-05,105.355962787446
"33056",0,0,1.77654682821991e-06,5.96821092134853e-07,1.01210810225429e-06,1.9555364782108e-06,6.99017670467692e-07,1.27432527662416e-06,1.15077932693986e-06,8.92936869363336e-07,0,"v_1291",5,2.00256328099968e-05,8356.40145779284
"306",7.83308019429172e-07,1.77157176504352e-06,8.88273414109957e-07,2.98410546067426e-07,5.06054051127147e-07,0,6.99017670467692e-07,9.5574395746812e-07,2.30155865387972e-06,4.46468434681668e-07,2.38566122179254e-06,"v_1413",5,1.79426910448029e-05,36733.6352086518
"2217867",1.48828523691543e-05,1.50583600028699e-05,1.46565113328143e-05,1.34284745730342e-05,1.02475945353247e-05,1.49109656463574e-05,2.79607068187077e-05,1.24246714470856e-05,1.15077932693986e-05,2.05375479953567e-05,2.54470530324537e-05,"v_1450",5,2.38549618320611e-05,10500.7595813541
"741155",2.9374050728594e-05,1.94872894154788e-05,3.73074833926182e-05,3.07362862449449e-05,2.63148106586116e-05,2.07775750809898e-05,7.40958730695753e-05,3.91855022561929e-05,0.000240129286221451,3.25921957317618e-05,3.89657999559448e-05,"v_1506",5,2.18121537320595e-05,64.4280240449677
"1274359",2.31075865731606e-05,1.77157176504352e-05,3.15337062009035e-05,2.29776120471918e-05,2.56822430947027e-05,2.46886480374114e-05,6.25620815068584e-05,3.05838066389798e-05,0.000209825430612034,3.08063219930351e-05,3.1013595883303e-05,"v_1511",5,2.2000264003168e-05,520.859135247747
"1699623",1.56661603885834e-06,2.2144647063044e-06,3.55309365643983e-06,8.95231638202279e-07,3.28935133232645e-06,1.9555364782108e-06,2.44656184663692e-06,6.3716263831208e-07,1.53437243591981e-06,4.46468434681668e-07,1.59044081452836e-06,"v_1598",5,2.19086846025765e-05,4689.96605394558
