"","iYASM2TOMPOOA050195.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2267275",4.49288574007488e-07,1.14036788267895e-06,1.72249117007964e-06,1.32867882378264e-06,1.78587373872667e-06,7.95220407264179e-07,4.23078658784241e-06,8.42900251184275e-07,0,3.03702231435273e-06,0,"v_314",15,2.39532432691386e-05,5105.11204799983
"33945",8.53648290614227e-06,7.0702808726095e-06,6.45934188779865e-06,6.64339411891321e-06,8.48290025895169e-06,1.11330857016985e-05,1.07179926892008e-05,8.42900251184275e-06,7.18580659481392e-06,8.43617309542425e-06,8.81041743757819e-06,"v_4276",8,2.5040691123075e-05,5101.08520402255
"2789216",0.000594408783411906,0.000507007560639062,0.000415120371989193,0.000461937337735099,0.000500044646843468,0.000471565701507658,0.000672977119906133,0.00049098939631484,0.000643528901713336,0.00052236783806867,0.000431710454441331,"v_248",89,1.92470552005543e-05,5091.57727051979
"632569",0.000449288574007488,0.000606903787161738,0.000508134895173494,0.000624921940119103,0.000512099294579873,0.000261627513989915,0.000487668667358635,0.000689492405468737,0.000287432263792557,0.000521355497297219,0.000352416697503128,"v_3610",186,1.90708673430468e-05,5090.59214569165
"2739061",1.12322143501872e-05,1.02633109441106e-05,1.59330433232367e-05,1.41725741203482e-05,1.4733458344495e-05,7.15698366537761e-06,1.63590414729907e-05,1.60151047725012e-05,1.19763443246899e-05,1.51851115717637e-05,8.81041743757819e-06,"v_1242",15,2.82182967436086e-05,5087.91098475728
"401472",6.24511117870408e-05,6.6369410771915e-05,5.12441123098693e-05,7.83920506031759e-05,7.09884811143852e-05,4.29419019922657e-05,6.23335890608782e-05,7.62824727321769e-05,4.47116854788422e-05,6.85017255348449e-05,3.74442741097073e-05,"v_3494",87,2.58524857165016e-05,5079.35401896221
"2734283",0,2.2807357653579e-07,0,0,0,0,0,8.42900251184275e-07,7.98422954979325e-07,0,0,"v_6604",9,1.57756077552888e-05,5078.64115505659
"2588535",1.79715429602995e-06,2.73688291842949e-06,4.3062279251991e-07,2.65735764756528e-06,4.46468434681668e-06,2.38566122179254e-06,3.94873414865292e-06,2.95015087914496e-06,7.18580659481392e-06,2.36212846671879e-06,4.4052087187891e-06,"v_1217",4,2.18292949137743e-05,5060.83850715692
"540068",0,4.56147153071581e-07,0,1.77157176504352e-06,4.46468434681668e-07,0,0,0,0,0,0,"v_6579",2,1.82912330120173e-05,5045.69020122738
"1173273",5.84075146209734e-06,2.2807357653579e-06,3.87560513267919e-06,4.87182235386969e-06,2.23234217340834e-06,2.38566122179254e-06,3.94873414865292e-06,2.95015087914496e-06,1.59684590995865e-06,6.7489384763394e-06,0,"v_1395",42,2.7304499781564e-05,5045.12330435522
"38323",3.14502001805241e-06,1.14036788267895e-06,0,1.77157176504352e-06,0,0,1.69231463513696e-06,0,0,1.34978769526788e-06,0,"v_324",19,2.28712576904604e-05,5044.22295987468
"55079",5.34653403068911e-05,3.14741535619391e-05,6.37321732929467e-05,4.25177223610446e-05,5.26832752924368e-05,9.62216692789657e-05,4.08976036824766e-05,3.75090611777002e-05,4.55101084338215e-05,5.06170385725455e-05,1.98234392345509e-05,"v_3998",7,2.18107265153002e-05,5042.50989873552
"28037",4.04359716606739e-06,3.87725080110844e-06,5.16747351023892e-06,3.54314353008705e-06,5.35762121618002e-06,2.38566122179254e-06,3.38462927027393e-06,4.21450125592137e-06,7.98422954979325e-07,4.04936308580364e-06,0,"v_4233",11,2.63026381546069e-05,5042.4017651042
"10365",4.04359716606739e-06,4.33339795418002e-06,1.72249117007964e-06,7.97207294269585e-06,4.01821591213501e-06,1.59044081452836e-06,3.66668170946342e-06,3.79305113032924e-06,3.1936918199173e-06,3.71191616198667e-06,4.4052087187891e-06,"v_6111",21,2.6651031394915e-05,5041.06272624009
"2592815",1.12322143501872e-05,5.70183941339476e-06,6.45934188779865e-06,7.97207294269585e-06,9.37583712831503e-06,5.56654285084926e-06,4.23078658784241e-06,7.58610226065847e-06,7.18580659481392e-06,1.0798301562143e-05,2.20260435939455e-06,"v_59",46,2.83808712927487e-05,5033.36570287292
"2759954",9.43506005415724e-05,8.87206212724225e-05,0.000105502584167378,7.26344423667844e-05,9.4204839717832e-05,0.000387272338337655,0.000120154339094724,9.98836797653366e-05,0.000163676705770762,8.57115186495104e-05,9.2509383094571e-05,"v_221",25,2.14629120879121e-05,5029.19710618411
"2792978",1.34786572202246e-06,6.84220729607371e-07,1.72249117007964e-06,1.32867882378264e-06,4.46468434681668e-07,7.95220407264179e-07,5.64104878378988e-07,0,0,6.7489384763394e-07,0,"v_3781",7,2.09912046852369e-05,5028.70167436776
"670052",0.000142424477960374,0.000212336499754821,0.000117560022357935,0.000164756174149048,0.000143762835967497,0.000116897399867834,0.000151180107405569,0.000170265850739224,9.1020216867643e-05,0.000154550691108172,0.000154182305157618,"v_3204",144,2.28602779809802e-05,5028.13561258395
"2772254",3.5943085920599e-06,2.05266218882211e-06,1.72249117007964e-06,4.42892941260881e-06,1.78587373872667e-06,1.59044081452836e-06,2.53847195270545e-06,4.63595138151351e-06,2.39526886493797e-06,3.03702231435273e-06,6.60781307818364e-06,"v_1601",28,2.55538803567322e-05,5027.98608041125
"267986",1.97686972563295e-05,7.52642802568108e-06,1.24880609830774e-05,1.19581094140438e-05,1.25011161710867e-05,7.15698366537761e-06,1.32564646419062e-05,5.47885163269779e-06,1.67668820545658e-05,1.113574848596e-05,6.60781307818364e-06,"v_4996",38,2.87125301481567e-05,5027.52676949968
"169292",5.34653403068911e-05,5.13165547205529e-05,3.66029373641923e-05,6.90912988366974e-05,3.75033485132601e-05,2.54470530324537e-05,5.78207500338463e-05,4.84667644430958e-05,2.9541649334235e-05,4.92672508772776e-05,5.50651089848637e-05,"v_3496",53,2.6785235977929e-05,5010.11044549694
"2777367",4.94217431408237e-06,5.01761868378739e-06,3.87560513267919e-06,1.32867882378264e-06,4.91115278149835e-06,8.74742447990597e-06,5.35899634460039e-06,1.68580050236855e-06,6.3873836398346e-06,2.69957539053576e-06,0,"v_1386",7,2.30786983614124e-05,4999.19895762525
"1266052",2.69573144404493e-06,3.42110364803686e-06,3.44498234015928e-06,1.77157176504352e-06,2.67881060809001e-06,2.38566122179254e-06,1.97436707432646e-06,2.95015087914496e-06,3.99211477489662e-06,4.38681000962061e-06,4.4052087187891e-06,"v_2462",5,2.37806473092198e-05,4996.88079676124
"1404649",9.88434862816473e-06,1.04913845206464e-05,8.6124558503982e-06,9.3007517664785e-06,7.14349495490669e-06,7.15698366537761e-06,1.35385170810957e-05,7.58610226065847e-06,7.18580659481392e-06,9.11106694305819e-06,4.4052087187891e-06,"v_19",38,2.87877479344791e-05,4986.19356807698
"1437453",0.000204426301173407,0.000285776191399345,0.00023985689543359,0.000244034010634745,0.000312081435842486,0.000165405844710949,0.000187564872061014,0.000283635934523509,0.000136530325301465,0.000240262209757683,0.000237881270814611,"v_3110",98,2.12336766111052e-05,4985.92542307151
"2675053",5.39146288808985e-06,3.87725080110844e-06,4.3062279251991e-06,5.75760823639145e-06,5.80408965086168e-06,3.18088162905672e-06,4.23078658784241e-06,5.90030175828992e-06,1.59684590995865e-06,4.72425693343758e-06,6.60781307818364e-06,"v_2710",12,2.58698745311085e-05,4985.89159764213
"73044",0.000704933772617748,0.000815363036115451,0.000694594564334615,0.000912802351938675,0.00107732833288687,0.000526435909608887,0.000665643756487206,0.000789797535359666,0.000685046895372261,0.000809535170236911,0.000667389120896548,"v_3025",65,1.79124796245544e-05,4985.72339502147
"95486",0.000546334905993105,0.000451129534387793,0.000312632147369455,0.000496925880094708,0.000442450218769533,0.000171767607969063,0.000542104788122208,0.000367925959641936,0.000439931048193608,0.000551388273516929,0.000330390653909182,"v_896",161,2.00352620612278e-05,4980.77867691578
"1808001",4.04359716606739e-06,2.73688291842949e-06,3.01435954763937e-06,3.10025058882617e-06,4.01821591213501e-06,3.9761020363209e-06,2.53847195270545e-06,4.21450125592137e-06,3.99211477489662e-06,3.71191616198667e-06,2.20260435939455e-06,"v_1550",6,2.46755169520801e-05,4978.7593067044
"39687",4.98710317148312e-05,5.29130697563034e-05,4.34929020445109e-05,5.97905470702189e-05,5.71479596392535e-05,3.9761020363209e-05,5.52822780811408e-05,6.40604190900049e-05,2.7146380469297e-05,5.36540608868983e-05,4.84572959066801e-05,"v_3392",84,2.65090263234631e-05,4976.71131043529
"268175",1.43772343682396e-05,4.33339795418002e-06,1.37799293606371e-05,6.64339411891321e-06,6.69702652022502e-06,1.59044081452836e-06,7.33336341892685e-06,6.32175188388206e-06,5.58896068485527e-06,9.11106694305819e-06,4.4052087187891e-06,"v_4620",63,2.87778065555843e-05,4975.23754551131
"1981880",0.000356285839187938,0.000219862927780502,0.000309187165029295,0.000250234511812398,0.000279935708545406,0.000145525334529345,0.000403617040480166,0.000278578533016403,0.000297811762207288,0.000361743102331792,0.000196031787986115,"v_1183",186,2.11819529760644e-05,4972.71806179048
"161398",4.04359716606739e-06,3.19303007150107e-06,2.15311396259955e-06,3.98603647134793e-06,3.57174747745334e-06,4.77132244358508e-06,6.48720610135836e-06,4.63595138151351e-06,3.99211477489662e-06,5.06170385725455e-06,4.4052087187891e-06,"v_2439",13,2.63393562661329e-05,4961.29225243604
"180282",3.54937973465915e-05,2.75969027608306e-05,3.53110689866326e-05,3.14453988295225e-05,3.12527904277168e-05,2.62422734397179e-05,4.28719707568031e-05,3.54018105497395e-05,3.67274559290489e-05,3.20574577626122e-05,6.16729220630473e-05,"v_878",17,2.4988130637947e-05,4960.72515167157
"2622462",2.24644287003744e-06,3.87725080110844e-06,0,4.42892941260881e-07,2.23234217340834e-06,1.59044081452836e-06,1.69231463513696e-06,4.21450125592137e-07,0,2.69957539053576e-06,4.4052087187891e-06,"v_4500",11,2.4147590070511e-05,4955.91340019456
"35621",0.000435360628213256,0.000481691393643589,0.000387129890475399,0.000508883989508752,0.000504062862755603,0.000231409138513876,0.000411514508777472,0.000474131391291155,0.000249107961953549,0.000467363989486504,0.000378847949815862,"v_3056",171,1.97726149283243e-05,4950.47425195931
"2654248",0.000256094487184268,0.000302197488909922,0.000267416754154864,0.000217460434159092,0.000221894812036789,0.000585282219746436,0.000392334942912586,0.000296700888416865,0.000471867966392781,0.000263883494424871,0.000310567214674631,"v_81",40,1.899515623516e-05,4946.60692660928
"59739",1.88701201083145e-05,1.20878995563969e-05,1.16268153980376e-05,9.3007517664785e-06,1.29475846057684e-05,9.54264488717015e-06,1.60769890338012e-05,6.7432020094742e-06,9.5810754597519e-06,1.48476646479467e-05,1.76208348751564e-05,"v_4929",48,2.87778065555843e-05,4945.19425117196
"1250539",0.000254746621462246,0.00022647706150004,0.000186029046368601,0.000209931254157657,0.000216983659255291,0.000163020183489157,0.000277257547723273,0.000247812673848177,0.000238728463538818,0.000278393712149,0.000211450018501877,"v_658",252,2.21749157353202e-05,4944.69451264142
"1809",1.61743886642696e-05,1.68774446636485e-05,1.29186837755973e-05,1.94872894154788e-05,1.91981426913117e-05,3.18088162905672e-06,1.74872512297486e-05,1.26435037677641e-05,1.11779213697105e-05,1.65348992670315e-05,1.32156261563673e-05,"v_3421",51,2.88517022504328e-05,4936.92771518502
"79328",0.000437157782509286,0.000291249957236204,0.000404785424968715,0.000448207656556011,0.000391552817215823,0.00138209306782514,0.000398258044135566,0.00035106795461825,0.000542927609385941,0.000447454620981302,0.000656376099099575,"v_5002",10,1.71142030771337e-05,4936.83585887876
"319458",1.03336372021722e-05,8.43872233182425e-06,1.16268153980376e-05,1.1072323531522e-05,7.58996338958836e-06,5.32797672867e-05,1.04359402500113e-05,5.90030175828992e-06,1.27747672796692e-05,8.43617309542425e-06,6.60781307818364e-06,"v_4918",4,2.29621125143513e-05,4918.01555853927
"86265",5.57117831769285e-05,4.26497588121928e-05,3.87560513267919e-05,3.94174717722184e-05,4.55397803375301e-05,1.82900693670761e-05,5.83848549122253e-05,3.41374601729631e-05,7.42533348130772e-05,8.40242840304256e-05,9.69145918133601e-05,"v_1500",77,2.65583087668977e-05,4916.45995775161
"718",8.98577148014976e-07,9.12294306143162e-07,8.6124558503982e-07,4.42892941260881e-07,1.339405304045e-06,0,2.25641951351595e-06,1.26435037677641e-06,2.39526886493797e-06,4.04936308580364e-06,2.20260435939455e-06,"v_2770",13,2.32606824684236e-05,4914.85120459924
"2732067",0.00220331116693272,0.00106145442519757,0.00111875801496673,0.00123567130611786,0.00129833020805429,0.000632200223775023,0.00211623945123877,0.00109155582528364,0.00187549552124643,0.00156305415112021,0.00118720374971366,"v_1181",27,1.60585817060637e-05,4909.45575764663
"946483",8.94084262274901e-05,6.95624408434161e-05,8.35408217488625e-05,7.26344423667844e-05,9.15260291097419e-05,3.26040366978314e-05,0.000116769709824451,9.56691785094152e-05,8.86249480027051e-05,0.000105620887154712,8.59015700163874e-05,"v_894",141,2.54757598145365e-05,4907.43159729816
"2733302",0,6.84220729607371e-07,4.3062279251991e-07,0,0,0,2.82052439189494e-07,4.21450125592137e-07,0,3.3744692381697e-07,0,"v_6158",16,1.65469768673263e-05,4903.82288009832
"2109914",0.000273167452996553,0.00019773979085653,0.000369043733189563,0.000235619044750789,0.000227252433252969,0.000135982689642175,0.000310257683108444,0.000224211466815017,0.000316175490171813,0.000257472002872348,0.000312769819034026,"v_881",59,2.06032635569474e-05,4899.81506089827
"227318",0.00112906218648082,0.00128337001516689,0.000867274304135098,0.00162231684383861,0.00112331458165908,0.000375344032228693,0.00102497856401462,0.00149488359547531,0.00095730912302021,0.00107004419542361,0.000819368821694772,"v_3594",54,1.68913212391473e-05,4897.94633245334
"935548",0.000167135349530785,0.000174020138896808,0.000147703617834329,0.000131096310613221,0.000146441646575587,0.000316497722091143,0.000222539374520511,0.000163101198604157,0.000246712693088611,0.000161637076508329,0.000160790118235802,"v_104",43,2.08047268339367e-05,4889.40106713239
"1338368",1.61743886642696e-05,2.09827690412927e-05,2.11005168334756e-05,2.43591117693484e-05,1.74122689525851e-05,3.65801387341523e-05,2.08718805000226e-05,2.02296060284226e-05,2.15574197844418e-05,1.92344746575673e-05,2.64312523127346e-05,"v_3971",5,1.9466993712161e-05,4878.89463509819
"2680006",0.000252050890018201,0.000355794779395833,0.000218325755807594,0.000250234511812398,0.000221448343602107,0.00194431389576092,0.0002845909111422,0.000306815691431076,0.000242720578313715,0.000276706477529916,0.000352416697503128,"v_3202",21,1.83985869885193e-05,4877.39136427044
"29303",0.000544537751697075,0.000647500883785109,0.000548613437670365,0.000717486564842627,0.000884007500669703,0.000311726399647558,0.000539002211291123,0.000628382137257877,0.00039042882498489,0.000599643183622756,0.000548448485489242,"v_3037",111,1.86060357980129e-05,4875.75423184423
"1737425",7.5480480433258e-05,9.25978720735309e-05,5.38278490649887e-05,9.16788388410023e-05,9.19724975444236e-05,5.00988856576433e-05,8.15131549257638e-05,0.000100726580016521,5.66880298035321e-05,7.72753455540862e-05,4.4052087187891e-05,"v_3487",74,2.51433169063663e-05,4871.04890167709
"247333",0.000258340930054306,0.000345075321298651,0.000244163123358789,0.000299838521233616,0.000247789981248326,0.000148706216158402,0.000270206236743535,0.000310187292435813,0.000174056204185493,0.000265908175967772,0.000273122940564924,"v_3311",179,2.09850376681426e-05,4867.71403045361
"2620948",1.16815029241947e-05,1.30001938625401e-05,9.90432422795793e-06,9.74364470773938e-06,1.071524243236e-05,6.36176325811343e-06,1.04359402500113e-05,1.2222053642172e-05,7.98422954979325e-06,1.1473195409777e-05,1.10130217969727e-05,"v_3252",24,2.83229954399977e-05,4864.02573727258
"2500532",0.000212513495505542,0.000212336499754821,0.000185598423576081,0.0001811432129757,0.000187963211000982,0.000240156562993782,0.000253565142831355,0.000195974308400344,0.000207589968294624,0.000232500930509892,0.000422900037003753,"v_573",14,2.08012647168948e-05,4862.70043264423
"2169870",0,2.2807357653579e-07,0,0,0,0,2.82052439189494e-07,0,7.98422954979325e-07,3.3744692381697e-07,0,"v_5787",19,1.6511458952513e-05,4860.50512499176
"1982229",4.49288574007488e-07,2.2807357653579e-07,0,0,8.92936869363336e-07,0,0,4.21450125592137e-07,0,1.01234077145091e-06,0,"v_6610",7,1.79137631442237e-05,4860.00083229687
"255247",1.70729658122845e-05,4.6755083189837e-05,2.4114876381115e-05,1.32867882378264e-05,1.38405214751317e-05,3.49896979196239e-05,2.42565097702965e-05,1.77009052748698e-05,1.43716131896278e-05,1.38353238764958e-05,7.48885482194146e-05,"v_3915",4,2.0909128925689e-05,4856.9709097063
"2061",0.000441650668249361,0.000562201366160723,0.000353971935451366,0.000535900458925666,0.000502723457451558,0.000217890391590385,0.000457489056365359,0.000531027158246093,0.000322562873811647,0.000486935911067888,0.000420697432644359,"v_3558",206,1.94469293298588e-05,4852.07021284028
"317658",3.5943085920599e-06,2.73688291842949e-06,8.6124558503982e-07,1.32867882378264e-06,1.339405304045e-06,7.95220407264179e-07,1.97436707432646e-06,3.3716010047371e-06,6.3873836398346e-06,3.71191616198667e-06,0,"v_2978",34,2.6222630129802e-05,4843.75078693472
"1432056",4.49288574007488e-07,2.2807357653579e-06,1.29186837755973e-06,0,1.339405304045e-06,2.38566122179254e-06,1.97436707432646e-06,4.21450125592137e-07,0,2.02468154290182e-06,2.20260435939455e-06,"v_2786",5,2.24371199712805e-05,4841.17662058135
"214675",0,4.56147153071581e-07,4.3062279251991e-07,0,0,0,5.64104878378988e-07,0,0,3.3744692381697e-07,0,"v_5139",15,1.6627038890644e-05,4839.24045056186
"11572",0,4.56147153071581e-07,4.3062279251991e-07,0,0,0,5.64104878378988e-07,0,0,3.3744692381697e-07,0,"v_6223",15,1.6627038890644e-05,4839.24045056186
"190064",0,0,0,0,0,0,2.82052439189494e-07,0,0,3.3744692381697e-07,2.20260435939455e-06,"v_6198",12,1.71103962767778e-05,4835.32839948307
"238836",3.5943085920599e-06,5.24569226032318e-06,2.15311396259955e-06,4.87182235386969e-06,4.46468434681668e-06,3.18088162905672e-06,4.23078658784241e-06,2.95015087914496e-06,3.99211477489662e-06,3.71191616198667e-06,2.20260435939455e-06,"v_2406",13,2.58404609938241e-05,4833.69344355708
"40324",0.00123644215566861,0.000947873784082745,0.0011312460759498,0.00114886428963072,0.000979105277256898,0.00154670369212883,0.00110592761406201,0.00104941081272442,0.00150742253900097,0.00123843021040828,0.00106385790558757,"v_1639",3,1.47568803954844e-05,4830.16493141911
"1743168",5.84075146209734e-06,4.33339795418002e-06,6.02871909527874e-06,5.31471529513057e-06,6.25055808554335e-06,3.18088162905672e-06,5.92310122297938e-06,4.63595138151351e-06,4.79053772987595e-06,5.39915078107152e-06,4.4052087187891e-06,"v_1031",35,2.73755098688713e-05,4826.92930004453
