"","X0n7bM2TOMPOOA100365.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","DYZgM2TOMPOOB100370.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2685235",0.000118462024459588,9.47119874539656e-05,0.000149388192630943,0.000120058585171526,9.7816242789888e-05,8.48326901264222e-05,9.6656323765285e-05,9.22455672426448e-05,"v_3217",261,2.6683032259786e-05,8965.22420357561
"1358",5.35899634460039e-06,1.10130217969727e-05,4.10532437764423e-06,3.41803801200073e-06,4.60311730775944e-06,4.73685071771901e-06,7.33778374134363e-06,5.56654285084926e-06,"v_4269",25,2.66801846268776e-05,11068.0483059328
"2501295",7.84105780946794e-05,4.18494828284964e-05,6.38606014300213e-05,8.84417335605189e-05,8.170533221273e-05,8.48326901264222e-05,9.15957832540136e-05,7.39554978755687e-05,"v_1730",20,2.66794728136172e-05,17896.0125683579
"33888",0.000111974818358229,0.000105725009250938,0.000114721008997503,9.52778095845204e-05,7.59514355780307e-05,7.79427254461037e-05,7.56550806435085e-05,8.74742447990597e-05,"v_3177",185,2.66794728136172e-05,15666.3667046185
"2808899",2.67949817230019e-05,4.4052087187891e-05,1.91581804290064e-05,2.3499011332505e-05,2.80022969555366e-05,2.75598587212742e-05,1.75853782766684e-05,1.90852897743403e-05,"v_1132",13,2.66787610383374e-05,3828.23032710012
"62320",9.84363012771334e-05,7.48885482194146e-05,8.39310761651709e-05,9.65595738390207e-05,6.36764560906722e-05,5.51197174425485e-05,3.58033241172456e-05,0.000103378652944343,"v_5308",32,2.66759143169632e-05,2443.80408411938
"1345",1.41026219594747e-06,0,2.96495649496528e-06,2.99078326050064e-06,3.83593108979953e-06,3.01435954763937e-06,3.92191889623539e-06,1.59044081452836e-06,"v_4256",22,2.66744911840807e-05,7044.77761544666
"93944",1.97436707432646e-06,2.20260435939455e-06,2.5088093418937e-06,2.99078326050064e-06,2.68515176285967e-06,1.72249117007964e-06,2.53027025563573e-07,0,"v_3693",37,2.66702226963595e-05,6728.86412439664
"90244",3.94873414865292e-06,4.4052087187891e-06,5.01761868378739e-06,8.97234978150192e-06,8.82264150653892e-06,9.04307864291811e-06,1.06271350736701e-05,9.54264488717015e-06,"v_1097",16,2.66673777967412e-05,570.404794178092
"308865",3.72309219730132e-05,5.94703177036528e-05,3.2614521444618e-05,2.73443040960059e-05,3.91264971159552e-05,3.57416917791525e-05,6.85703239277284e-05,3.57849183268881e-05,"v_4986",18,2.66645335039863e-05,27564.9362086205
"2622230",0.000130590279344736,7.04833395006255e-05,0.000122247437023184,0.000121767604177526,8.93771943923291e-05,5.59809630275883e-05,4.11168916540807e-05,0.000124849603940476,"v_5313",40,2.6663111585122e-05,8199.56700320079
"1421",6.48720610135836e-06,1.32156261563673e-05,8.43872233182425e-06,5.1270570180011e-06,1.11242001604186e-05,9.90432422795793e-06,2.63148106586116e-05,3.26040366978314e-05,"v_3894",39,2.66595574513463e-05,22266.3112315106
"1581557",4.7948914662214e-06,2.20260435939455e-06,5.47376583685897e-06,4.69980226650101e-06,6.5210828526592e-06,6.88996468031856e-06,6.19916212630755e-06,6.36176325811343e-06,"v_1215",11,2.66588467382901e-05,5229.54116775153
"1798205",0.00011733381470283,5.94703177036528e-05,7.93696046344551e-05,0.000129458189704528,9.35967185911085e-05,8.1387707786263e-05,9.77949453803211e-05,9.78121100934941e-05,"v_306",44,2.66567148264648e-05,7624.44318825672
"33887",0.000106333769574439,8.14963612975983e-05,0.000123843952058934,0.000102968395111522,7.82529942319104e-05,6.11484365378272e-05,7.89444319758349e-05,8.50885835772672e-05,"v_3178",70,2.66567148264648e-05,4841.70218648496
"265293",0.000154564736675843,0.0001211432397667,0.000117001744762861,0.000173465429109037,0.000105104511860507,7.6220234276024e-05,6.37628104420205e-05,5.40749876939642e-05,"v_989",435,2.66545832555908e-05,23014.3462928018
"1609967",0.000136795433006905,7.92937569382037e-05,0.000124984319941613,0.000143984851255531,0.000112776374040106,9.90432422795793e-05,8.67882697683057e-05,9.22455672426448e-05,"v_2224",316,2.66545832555908e-05,10995.2084882783
"1094491",1.69231463513696e-06,4.4052087187891e-06,1.59651503575053e-06,2.56352850900055e-06,1.53437243591981e-06,4.3062279251991e-07,1.51816215338144e-06,0,"v_323",74,2.66517416913195e-05,15957.7490138304
"1453359",3.38462927027393e-06,4.4052087187891e-06,1.14036788267895e-06,1.70901900600037e-06,1.53437243591981e-06,3.01435954763937e-06,2.65678376841752e-06,0,"v_4617",36,2.66481905878591e-05,5943.04204113267
"2501774",3.10257683108444e-06,6.60781307818364e-06,2.05266218882211e-06,2.56352850900055e-06,0,0,6.32567563908934e-07,0,"v_6180",41,2.66453503863576e-05,921.917037818953
"2527996",0.000174872512297486,8.36989656569928e-05,0.000127493129283507,0.000176028957618038,9.70490565719281e-05,8.65551812965019e-05,8.72943238194328e-05,7.0774616246512e-05,"v_4867",395,2.66418009857466e-05,30445.2323440673
"1101",0.000150333950088,0.000123345844126095,9.39663135327457e-05,0.000152102691534033,0.000106638884296427,8.78470496740616e-05,8.16012157442524e-05,6.36176325811343e-05,"v_5052",365,2.66396717992434e-05,16118.8539161451
"225194",0.000169795568392075,9.47119874539656e-05,0.000123159731329327,0.000155520729546033,0.000129270877726244,0.000121866250283134,5.97143780330033e-05,4.53275632140582e-05,"v_2832",430,2.66389621460348e-05,26442.4517947812
"289377",1.69231463513696e-06,6.60781307818364e-06,3.42110364803686e-06,3.84529276350082e-06,3.06874487183962e-06,2.15311396259955e-06,1.01210810225429e-06,0,"v_5212",42,2.6638252530634e-05,3577.97406473363
"712357",3.10257683108444e-06,2.20260435939455e-06,3.19303007150107e-06,8.54509503000183e-07,4.21952419877948e-06,3.87560513267919e-06,2.40375674285395e-06,0,"v_5232",13,2.66354144470488e-05,6586.02135922523
"10449",2.25641951351595e-06,0,1.82458861228632e-06,3.41803801200073e-06,1.15077932693986e-06,0,8.85594589472507e-07,0,"v_6274",82,2.66339956320247e-05,79352.376593979
"75658",2.25641951351595e-06,0,1.82458861228632e-06,1.28176425450027e-06,7.67186217959906e-07,8.6124558503982e-07,1.51816215338144e-06,7.95220407264179e-07,"v_2916",70,2.66304492556789e-05,275868.696362428
"1007105",7.16413195541315e-05,6.16729220630473e-05,5.10884811440171e-05,6.79335054885145e-05,7.71022149049706e-05,4.47847704220706e-05,6.78112428510377e-05,0.000101788212129815,"v_1087",29,2.66283218831549e-05,65959.4245048102
"2735433",0.000164154519608286,9.47119874539656e-05,0.000114036788267895,0.000163211315073035,0.000121599015546645,0.000109808812092577,7.18596752600549e-05,5.00988856576433e-05,"v_965",424,2.66276128345094e-05,19831.9877820528
"1283",6.20515366216887e-06,1.32156261563673e-05,5.70183941339476e-06,2.56352850900055e-06,8.43904839755897e-06,6.02871909527874e-06,1.17657566887062e-05,1.59044081452836e-05,"v_4044",21,2.66276128345094e-05,11213.2216710735
"978",1.38205695202852e-05,8.81041743757819e-06,8.43872233182425e-06,1.66629353085036e-05,3.64413453530955e-05,7.88039710311435e-05,7.93239725141803e-05,1.19283061089627e-05,"v_4916",6,2.66276128345094e-05,108.577278561824
"1940138",3.66668170946342e-06,0,1.36844145921474e-06,2.13627375750046e-06,3.45233798081958e-06,2.58373675511946e-06,2.53027025563573e-06,3.9761020363209e-06,"v_4999",19,2.66226505510889e-05,1744.21947129849
"1302659",3.94873414865292e-06,6.60781307818364e-06,2.05266218882211e-06,5.1270570180011e-06,6.13748974367925e-06,5.59809630275883e-06,1.1892270201488e-05,1.74948489598119e-05,"v_4021",31,2.66198157908747e-05,4976.1731335306
"266835",5.89489597906043e-05,4.18494828284964e-05,5.08604075674813e-05,5.34068439375114e-05,6.13748974367925e-05,3.48804461941127e-05,7.94504860269621e-05,7.23650570610403e-05,"v_112",25,2.6616273189428e-05,37774.5450823022
"1335757",0.000162744257412338,7.70911525788092e-05,0.000109019169584108,0.000167911117339536,0.000126202132854405,9.68901283169797e-05,8.33724049231974e-05,7.87268203191538e-05,"v_2181",279,2.6616273189428e-05,23152.1173379825
"1117313",2.82052439189494e-06,0,9.12294306143162e-07,1.28176425450027e-06,1.15077932693986e-06,8.6124558503982e-07,2.53027025563573e-06,0,"v_2450",62,2.66155647822847e-05,220806.361135666
"2177",2.25641951351595e-06,0,2.2807357653579e-06,2.56352850900055e-06,7.67186217959906e-07,0,1.64467566616323e-06,0,"v_5351",77,2.66155647822847e-05,61570.5606004877
"33010",0.000131154384223115,9.91171961727547e-05,0.000180862346192882,0.000150393672528032,9.09115668282489e-05,8.69858040890218e-05,5.50333780600772e-05,5.40749876939642e-05,"v_3683",421,2.66134397870925e-05,19632.8028442024
"43306",0.000148923687892053,0.000114535426688516,0.000123159731329327,0.000157657003303534,9.97342083347878e-05,8.87082952591014e-05,8.12216752059071e-05,7.5545938690097e-05,"v_1477",459,2.66106069879454e-05,22237.3033008428
"2650499",0.000172334040344781,9.69145918133601e-05,0.000129545791472329,0.000177737976624038,0.000110091222277247,9.17226548067408e-05,7.18596752600549e-05,4.93036652503791e-05,"v_4590",471,2.66098988823842e-05,25669.3149534811
"2662362",1.97436707432646e-06,6.60781307818364e-06,2.5088093418937e-06,1.70901900600037e-06,1.53437243591981e-06,2.15311396259955e-06,3.7954053834536e-06,0,"v_1592",27,2.66042353942748e-05,1525.78087270566
"2497861",0.000148923687892053,7.26859438600201e-05,0.000114036788267895,0.000151675436782532,0.000115077932693986,9.90432422795793e-05,0.000101590350763775,8.74742447990597e-05,"v_2223",264,2.66035276277634e-05,16465.1013378476
"2185142",9.8154248837944e-05,6.38755264224419e-05,6.91062936903445e-05,8.28874217910177e-05,8.28561115396699e-05,7.27752519358648e-05,7.80588373863624e-05,0.000100197771315287,"v_458",32,2.66028198989093e-05,67570.9155673131
"1667327",2.53847195270545e-06,2.20260435939455e-06,2.05266218882211e-06,2.13627375750046e-06,1.53437243591981e-06,8.6124558503982e-07,1.39164864059965e-06,7.95220407264179e-07,"v_1790",88,2.66014045541605e-05,27081.8154815613
"28232",0.000177128931811002,8.36989656569928e-05,0.00012840542358965,0.000160647786564034,0.000118146677565826,0.000115837531187856,6.09795131608212e-05,4.29419019922657e-05,"v_2831",451,2.65985743164166e-05,23894.1666818276
"519472",1.69231463513696e-06,0,9.12294306143162e-07,2.99078326050064e-06,7.67186217959906e-07,1.29186837755973e-06,8.6029188691615e-06,7.95220407264179e-06,"v_4296",19,2.65964520332988e-05,1264.4891291809
"47880",0.000139898009837989,0.000110130217969727,0.000123615878482398,0.000144839360758531,0.000108940442950307,8.1387707786263e-05,0.000106271350736701,7.47507182828329e-05,"v_1448",451,2.65957446808511e-05,20006.9221767266
"2733487",0.000151462159844758,8.14963612975983e-05,0.000110387611043323,0.000144839360758531,0.000119297456892765,9.94738650720992e-05,0.000102855485891593,9.38360080571732e-05,"v_2222",272,2.65957446808511e-05,22971.3531498597
"1598",6.76925854054786e-06,1.10130217969727e-05,5.01761868378739e-06,4.27254751500091e-06,3.56741591351356e-05,5.16747351023892e-06,2.1380783660122e-05,4.13514611777373e-05,"v_4132",35,2.65950373660275e-05,14612.0674548013
"152480",0.000151462159844758,0.000110130217969727,0.000126808908553899,0.000180301505133039,0.000105488104969487,0.000105071961374858,6.74317023126923e-05,5.40749876939642e-05,"v_906",458,2.65943300888251e-05,21911.6286770751
"2005703",2.25641951351595e-06,2.20260435939455e-06,3.42110364803686e-06,2.13627375750046e-06,3.06874487183962e-06,4.73685071771901e-06,5.06054051127147e-06,7.15698366537761e-06,"v_4287",27,2.65929156472716e-05,7438.71963493736
"2202141",0.000143846743986642,0.000129953657204278,0.000107650728124893,0.000128603680201528,8.43904839755897e-05,9.30145231843005e-05,7.93239725141803e-05,5.56654285084926e-05,"v_1223",349,2.65922084829145e-05,15771.2616113712
"46126",3.10257683108444e-06,4.4052087187891e-06,2.5088093418937e-06,2.13627375750046e-06,2.30155865387972e-06,1.29186837755973e-06,8.22337833081614e-06,1.03378652944343e-05,"v_4060",27,2.65915013561666e-05,2485.52218501303
"379070",7.61541585811634e-06,8.81041743757819e-06,4.7895451072516e-06,4.69980226650101e-06,8.05545528857901e-06,8.18183305787829e-06,1.02475945353247e-05,1.27235265162269e-05,"v_4965",27,2.65907942670248e-05,6442.22349556008
"1891094",0.000153718579358274,0.000114535426688516,0.000103773477323785,0.000134157991971029,0.000107789663623367,9.43063915618603e-05,8.43845130254517e-05,7.23650570610403e-05,"v_1013",368,2.65851389073508e-05,15295.4135155758
"128944",1.12820975675798e-06,0,3.64917722457265e-06,1.28176425450027e-06,1.15077932693986e-06,4.3062279251991e-07,3.28935133232645e-06,2.38566122179254e-06,"v_4308",19,2.65830187676113e-05,24338.9753886566
"2021971",1.41026219594747e-06,2.20260435939455e-06,1.59651503575053e-06,2.99078326050064e-06,1.53437243591981e-06,1.29186837755973e-06,3.03632430676288e-06,2.38566122179254e-06,"v_4255",22,2.6578073089701e-05,25433.7158327457
"683737",1.94616183040751e-05,2.20260435939455e-05,1.9614327582078e-05,1.66629353085036e-05,1.91796554489977e-05,1.85167800783561e-05,2.46701349924484e-05,3.18088162905672e-05,"v_3973",22,2.65745415891576e-05,3825.42487795567
"227945",3.66668170946342e-06,0,1.36844145921474e-06,1.70901900600037e-06,1.91796554489977e-06,3.44498234015928e-06,2.65678376841752e-06,3.9761020363209e-06,"v_4108",22,2.65568981542956e-05,12408.6155340858
"2507935",1.60769890338012e-05,1.76208348751564e-05,1.66493710871127e-05,1.4099406799503e-05,1.68780967951179e-05,1.50717977381968e-05,2.1380783660122e-05,3.02183754760388e-05,"v_3995",29,2.65561929041853e-05,5142.43982341421
"2587842",0.000129462069587978,0.000107927613610333,0.000103773477323785,0.000115358782905025,0.000112009187822146,0.000108947566507537,0.000107409972351737,8.98599060208523e-05,"v_683",219,2.65533722782793e-05,18586.1771359533
"180230",3.10257683108444e-06,0,5.24569226032318e-06,2.56352850900055e-06,3.83593108979953e-07,0,8.85594589472507e-07,0,"v_6121",28,2.65505522514868e-05,7430.41164696303
"109328",3.66668170946342e-06,2.20260435939455e-06,2.96495649496528e-06,1.28176425450027e-06,7.67186217959906e-07,8.6124558503982e-07,2.15072971729037e-06,1.59044081452836e-06,"v_5235",29,2.65498473383778e-05,14476.2771930445
"1758178",0.000126359492756893,9.91171961727547e-05,9.30540192266025e-05,0.000130739953959028,0.000129654470835224,0.000100765733449659,0.000112217485837445,8.50885835772672e-05,"v_629",133,2.65456186456425e-05,28006.8964931254
"2598861",3.94873414865292e-06,6.60781307818364e-06,7.98257517875266e-06,4.27254751500091e-06,3.83593108979953e-06,6.45934188779865e-06,1.23983242526151e-05,1.59044081452836e-05,"v_3871",14,2.6542800265428e-05,1278.51388029026
"59843",3.38462927027393e-06,4.4052087187891e-06,4.33339795418002e-06,3.41803801200073e-06,3.83593108979953e-06,1.29186837755973e-06,1.1892270201488e-05,1.82900693670761e-05,"v_3986",23,2.65371653000027e-05,957.946196580102
"766224",1.69231463513696e-06,2.20260435939455e-06,1.36844145921474e-06,4.69980226650101e-06,3.83593108979953e-07,8.6124558503982e-07,2.40375674285395e-06,7.95220407264179e-07,"v_2586",41,2.65329406458118e-05,4275.86508403935
"499555",0.000132846698858252,0.000116738031047911,0.000146879383289049,0.000135867010977029,9.35967185911085e-05,9.12920320142209e-05,6.55339996209655e-05,7.71363795046254e-05,"v_3557",410,2.65273098655065e-05,21694.7557408469
"1870985",0.000182205875716413,8.36989656569928e-05,0.000137528366651082,0.000170474645848536,0.000109707629168267,0.000110670057677617,5.6931080751804e-05,4.69180040285866e-05,"v_3815",452,2.6525198938992e-05,29618.6749525721
"911022",2.25641951351595e-06,2.20260435939455e-06,2.2807357653579e-06,2.13627375750046e-06,4.21952419877948e-06,3.87560513267919e-06,5.6931080751804e-06,2.38566122179254e-06,"v_1944",20,2.65230883484073e-05,6206.30403268393
"1081866",0.000134539013493389,9.69145918133601e-05,0.000126124687824292,0.000153811710540033,0.000107789663623367,9.17226548067408e-05,8.52701076149242e-05,0.000102583432537079,"v_2242",392,2.65209780936721e-05,21807.1812260174
"755307",0.000135949275689336,0.000129953657204278,0.000133194968696902,0.000117495056662525,0.000105104511860507,9.0861409221701e-05,5.098494565106e-05,7.87268203191538e-05,"v_5265",392,2.65181649429859e-05,15745.3513674177
"2674991",0.000147513425696105,8.36989656569928e-05,0.000142089838181797,0.000158084258055034,9.8199835898868e-05,9.68901283169797e-05,9.71623778164122e-05,9.78121100934941e-05,"v_3994",225,2.65174617485614e-05,19398.0175680916
"1883416",0.000154000631797464,6.60781307818364e-05,0.000117001744762861,0.000154666220043033,0.000119297456892765,9.21532775992607e-05,0.000102602458866029,0.000104173873351607,"v_2220",214,2.65167585914298e-05,19856.7867439302
"43765",9.87183537163229e-06,1.10130217969727e-05,8.89486948489583e-06,9.8268592845021e-06,8.05545528857901e-06,1.16268153980376e-05,4.04843240901717e-06,9.54264488717015e-06,"v_3537",8,2.65153523890332e-05,180.729743123123
"2587847",0.000132564646419062,8.14963612975983e-05,0.000104457698053392,0.000132021718213528,0.000106638884296427,9.99044878646191e-05,0.00013170056680584,9.46312284644373e-05,"v_613",159,2.65125404316242e-05,57155.0420520834
"290180",1.69231463513696e-05,1.98234392345509e-05,1.20878995563969e-05,1.70901900600037e-05,1.72616899040979e-05,1.76555344933163e-05,1.73323512511048e-05,1.27235265162269e-05,"v_4928",6,2.65111346765642e-05,4237.65371038314
"2627139",8.74362561487432e-06,1.76208348751564e-05,1.02633109441106e-05,1.02541140360022e-05,1.53437243591981e-05,5.59809630275883e-06,1.11331891247972e-05,1.27235265162269e-05,"v_3259",8,2.65062157075834e-05,334.135194728169
"33986",0.000126641545196083,0.000112332822329122,0.000120422848410897,0.000117067801911025,9.74326496809081e-05,8.6124558503982e-05,0.0001076629993773,0.000104969093758872,"v_4093",217,2.6502000901068e-05,12847.6268518547
"1286",2.53847195270545e-06,6.60781307818364e-06,2.2807357653579e-06,3.41803801200073e-06,4.98671041673939e-06,3.01435954763937e-06,9.23548643307043e-06,9.54264488717015e-06,"v_4066",29,2.64991917746509e-05,8641.38590108464
"441620",0.000122128706169051,0.000116738031047911,0.000102861183017641,0.000125185642189527,8.70756357384493e-05,8.0957084993743e-05,0.000101210810225429,0.000102583432537079,"v_207",157,2.64970853206147e-05,6762.98278315979
"74033",0.000104923507378492,0.000132156261563673,0.000102633109441106,0.000122194858929026,0.000102419360097647,7.66508570685439e-05,9.69093507908486e-05,8.90646856135881e-05,"v_686",174,2.64893645201452e-05,6667.65515649856
"1009682",0.000163308362290717,9.47119874539656e-05,0.000116545597609789,0.000173038174357537,0.000110091222277247,0.000107655698129977,0.000103994107506629,6.12319713593418e-05,"v_1230",422,2.64879612216248e-05,18730.7823253678
