"","FvY2M2TOMPOOB051329.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"155863",1.34978769526788e-06,0,6.3716263831208e-07,6.32567563908934e-07,1.00884182604406e-06,5.96821092134853e-07,4.49288574007488e-07,4.44136707054978e-07,3.83593108979953e-07,1.4666523586581e-06,4.3062279251991e-07,"v_5424",22,2.15100021510002e-05,157217.985480976
"272630",0.000187283042718418,0.000491180772144984,0.000166618029918609,0.00013878532352162,0.000143928100515619,0.000187998644022479,0.00018241116104704,0.000187869827084256,0.000148450533175242,0.000154242939718877,0.000133923688473692,"v_208",60,2.15086141999871e-05,1900.83733983605
"1432792",0.000278056265225183,0.00014537188772004,0.00021153799591961,0.00012815818844795,0.000192688788774415,0.000287966176955067,0.000284848955920747,0.000232283497789754,0.000186809844073237,0.000219508969679162,0.000188182160331201,"v_2536",331,2.15081515894524e-05,9693.94856065367
"2007306",6.7489384763394e-07,0,3.1858131915604e-07,1.64467566616323e-06,1.68140304340676e-06,1.19364218426971e-06,4.49288574007488e-07,4.44136707054978e-07,3.83593108979953e-07,9.77768239105401e-07,4.3062279251991e-07,"v_2724",9,2.15081515894524e-05,4451.42947484016
"1603606",0.000320237130702305,0.000162992722595197,0.000233838688260533,0.00010057824266152,0.000216900992599473,0.000258423532894391,0.000295182593122919,0.000274032348252922,0.000194481706252836,0.000218042317320504,0.000184737177991041,"v_2839",372,2.15076889988171e-05,14183.8222776024
"41675",6.7489384763394e-07,0,3.1858131915604e-07,7.5908107669072e-07,0,8.95231638202279e-07,8.98577148014976e-07,2.22068353527489e-06,1.15077932693986e-06,4.888841195527e-07,4.3062279251991e-07,"v_5510",8,2.15076889988171e-05,44699.5280868588
"1150469",0.000263546047501054,0.00016960053567338,0.000234475850898845,0.000154726026132125,0.000208493977382439,0.00026558538600001,0.000262384527220373,0.000262484793869492,0.000200235602887535,0.000228553325890887,0.000170957248630404,"v_513",325,2.15044514214442e-05,12006.8963245498
"2358187",4.04936308580364e-06,4.4052087187891e-06,1.27432527662416e-06,4.42797294736254e-06,1.68140304340676e-06,1.79046327640456e-06,8.98577148014976e-07,1.77654682821991e-06,6.13748974367925e-06,1.9555364782108e-06,4.73685071771901e-06,"v_2330",7,2.15021394628766e-05,1548.50428261417
"720",3.3744692381697e-07,0,2.86723187240436e-06,1.26513512781787e-06,3.36280608681353e-07,8.95231638202279e-07,1.34786572202246e-06,0,1.15077932693986e-06,7.33326179329051e-07,8.6124558503982e-07,"v_2774",12,2.15007525263384e-05,7109.49826219316
"187272",0.000280418393691902,0.000204842205423693,0.000208670764047206,0.000151310161287017,0.000180246406253205,0.000247083932143829,0.000239470809945991,0.000255378606556613,0.000212126989265914,0.000224886694994242,0.000161052924402446,"v_2187",310,2.14989035559186e-05,7040.15149354044
"1563222",1.01234077145091e-06,0,6.3716263831208e-07,2.02421620450859e-06,3.36280608681353e-07,8.95231638202279e-07,0,2.66482024232987e-06,1.91796554489977e-06,7.33326179329051e-07,2.15311396259955e-06,"v_1825",9,2.14928965976745e-05,82599.4418141081
"1639348",0.000289192013711143,0.000151979700798224,0.000241166058601122,0.000153207863978744,0.00022867081390332,0.000275432934020235,0.000274515318718575,0.000264261340697712,0.000205605906413255,0.000236619913863507,0.000152440468552048,"v_497",318,2.14790471894667e-05,13451.4543714455
"2592816",2.69957539053576e-06,4.4052087187891e-06,2.86723187240436e-06,1.13862161503608e-06,2.69024486945082e-06,1.79046327640456e-06,4.49288574007488e-07,2.66482024232987e-06,1.91796554489977e-06,1.22221029888175e-06,1.72249117007964e-06,"v_60",7,2.14785858499076e-05,9333.23383074909
"1556",3.03702231435273e-06,8.81041743757819e-06,3.82297582987248e-06,2.03686755578677e-05,5.04420913022029e-06,2.98410546067426e-06,3.5943085920599e-06,4.88550377760476e-06,6.13748974367925e-06,5.13328325530335e-06,5.16747351023892e-06,"v_4561",10,2.14725902385605e-05,12507.2057415491
"42879",1.34978769526788e-06,0,6.3716263831208e-07,1.26513512781787e-07,3.36280608681353e-07,4.17774764494397e-06,1.34786572202246e-06,4.44136707054978e-07,0,1.22221029888175e-06,4.3062279251991e-07,"v_5421",8,2.1464294146687e-05,1497.94135737987
"926566",0.000296953292958934,0.00019382918362672,0.000200387649749149,8.1854242769816e-05,0.000267679364510357,0.000259617175078661,0.000363923744946065,0.000242942778759073,0.00016532862997036,0.000240530986819929,0.00014253614432409,"v_5067",375,2.14583065104502e-05,13676.9928604424
"1921421",3.54319270007819e-05,5.50651089848637e-05,2.96280626815117e-05,3.15018646826649e-05,3.16103772160472e-05,3.99870131730351e-05,3.8638817364644e-05,3.86398935137831e-05,4.44968006416745e-05,2.90886051133857e-05,4.00479197043516e-05,"v_3876",2,2.14550837821022e-05,2760.74959220267
"391038",0.000236212846671879,0.000182816161829747,0.000204210625579022,0.000129802864114113,0.000204458610078263,0.000239325257946076,0.000322589196137376,0.000225177310476874,0.000186809844073237,0.000296508218508713,0.000176985967725683,"v_976",323,2.14486412285782e-05,12958.7215227495
"1224146",1.68723461908485e-06,2.20260435939455e-06,1.5929065957802e-06,5.31356753683504e-06,1.34512243472541e-06,2.08887382247199e-06,2.24644287003744e-06,4.44136707054978e-07,7.67186217959906e-07,1.4666523586581e-06,2.15311396259955e-06,"v_2092",8,2.14458813184928e-05,301.903271137622
"56689",0.000208542198918888,0.000226868249017638,0.000164387960684517,0.000112470512863008,0.000190334824513646,0.000172481295626972,0.000217006381245617,0.000188758100498366,0.000151135684938101,0.000171109441843445,0.000197225238974119,"v_3381",55,2.14435819359266e-05,8192.6584819169
"2021971",1.68723461908485e-06,2.20260435939455e-06,9.5574395746812e-07,3.03632430676288e-06,1.34512243472541e-06,2.98410546067426e-07,1.34786572202246e-06,8.88273414109957e-07,1.53437243591981e-06,1.4666523586581e-06,1.29186837755973e-06,"v_4255",9,2.14417427848536e-05,18483.8565337294
"1967665",3.03702231435273e-06,6.60781307818364e-06,2.54865055324832e-06,3.92191889623539e-06,3.02652547813218e-06,1.49205273033713e-06,1.34786572202246e-06,1.77654682821991e-06,3.06874487183962e-06,3.66663089664525e-06,2.58373675511946e-06,"v_2472",7,2.14408233276158e-05,13052.3554070964
"282217",0.000234863058976611,0.000246691688252189,0.000173945400259198,0.000126133972243441,0.000185290615383425,0.000233953868116862,0.000254297332888238,0.000204747021952345,0.000178754388784658,0.00021364236024453,0.000184306555198521,"v_803",133,2.14380654289757e-05,54249.9653486312
"1332264",0.00024498646669112,0.000200436996704904,0.000192423116770248,0.00011259702637579,0.000229343375120683,0.00021097625606967,0.000236325789927939,0.000260264110334217,0.000193714520034876,0.000200442489016607,0.000214880773467435,"v_3667",228,2.14376058481789e-05,23607.9327378545
"110937",0.000263208600577237,0.000246691688252189,0.000187962978302064,0.000165859215256922,0.000229679655729364,0.000219928572451693,0.000257891641480298,0.000276697168495252,0.000168780967951179,0.000224886694994242,0.000165789775120165,"v_3175",273,2.14183212319818e-05,14060.3466937573
"488447",0.000284130309853889,0.000182816161829747,0.000235431594856313,0.00013030891816524,0.000227998252685957,0.000265286975453942,0.000285298244494755,0.000234948318032084,0.000192563740707936,0.000263508540438906,0.000179139081688283,"v_900",327,2.14169450869528e-05,9346.93017550838
"208439",0.000253760086710362,0.000244489083892795,0.000194334604685184,8.93185400239414e-05,0.000217909834425517,0.000215452414260682,0.000230934327039849,0.000258931700213052,0.000187960623400177,0.000220242295858492,0.000199378352936718,"v_3608",210,2.14128177126828e-05,9689.28583270196
"2716226",3.20574577626122e-05,3.52416697503128e-05,3.31324571922281e-05,2.75799457864295e-05,2.35396426076947e-05,2.98410546067426e-05,2.92037573104867e-05,2.70923391303537e-05,4.48803937506545e-05,2.71330686351749e-05,3.01435954763937e-05,"v_1088",5,2.14036514629396e-05,8407.78244549622
"2017485",0.000171760484222838,0.000127751052844884,0.000135715641960473,0.000127272593858477,0.000153007676950016,0.000127421303170791,0.000147366652274456,0.000152783027226913,0.000256623789907589,0.000165976158588142,0.000132631820096132,"v_3326",11,2.14031933564488e-05,1171.30855939132
"1301915",1.34978769526788e-06,0,6.3716263831208e-07,1.26513512781787e-06,6.72561217362706e-07,2.98410546067426e-07,4.49288574007488e-07,1.33241012116494e-06,0,1.71109441843445e-06,4.3062279251991e-07,"v_5429",11,2.14022772022943e-05,26449.9885413972
"445709",0.000250048170548375,0.000165195326954591,0.000219821110217667,0.000159153999079488,0.000240440635207167,0.000266182207092144,0.000248007292852133,0.00020163806500296,0.000203304347759375,0.000240530986819929,0.000187320914746161,"v_1007",240,2.14018191546281e-05,5650.2501820153
"2636778",3.20574577626122e-05,0.000103522404891544,8.09196550656341e-05,0.000241387782387649,5.91853871279181e-05,5.6698003752811e-05,4.40302802527338e-05,5.15198580183775e-05,6.44436423086321e-05,2.83552789340566e-05,4.82297527622299e-05,"v_3892",16,2.13981554789977e-05,14948.0976518491
"1844971",0.0001113574848596,9.69145918133601e-05,0.000100990278172465,0.000133724783010349,7.63356981706671e-05,9.63866063797787e-05,9.56984662635949e-05,8.57183844616108e-05,0.000111242001604186,8.28658582641827e-05,0.00014210552153157,"v_893",23,2.13967819239986e-05,22828.4919322481
"2744423",3.3744692381697e-07,0,9.5574395746812e-07,1.13862161503608e-06,1.00884182604406e-06,5.96821092134853e-07,8.98577148014976e-07,4.44136707054978e-07,7.67186217959906e-07,1.4666523586581e-06,4.3062279251991e-07,"v_5766",12,2.13954085453262e-05,67897.3801180944
"2065379",0.000191669852728039,0.000134358865923067,0.000205803532174802,0.000191414944838843,0.000166122620688588,0.000179643148732591,0.000188701201083145,0.000176766409407881,0.000188727809618137,0.000158887338854628,0.000148995486211889,"v_586",46,2.13949507916132e-05,6963.96749063112
"1326",2.69957539053576e-06,0,9.5574395746812e-07,1.51816215338144e-06,3.36280608681353e-07,1.79046327640456e-06,1.34786572202246e-06,1.77654682821991e-06,1.91796554489977e-06,1.22221029888175e-06,3.44498234015928e-06,"v_4241",3,2.13926623168253e-05,756.347491971087
"111955",1.68723461908485e-06,0,6.3716263831208e-07,1.26513512781787e-07,2.69024486945082e-06,2.98410546067426e-07,2.24644287003744e-06,0,3.83593108979953e-07,4.888841195527e-07,4.3062279251991e-07,"v_5507",7,2.13825988410631e-05,8238.67594311564
"43348",0.000248023489005473,0.000215855227220666,0.000219502528898511,0.000125121864141187,0.000258263507467279,0.000222017446274165,0.000276312473014605,0.000254490333142503,0.000187577030291197,0.000231486630608204,0.000180430950065842,"v_3403",347,2.13821416353062e-05,20646.2257972494
"1500843",1.65348992670315e-05,3.52416697503128e-05,2.45307615750151e-05,1.7205837738323e-05,2.08493977382439e-05,1.4025295665169e-05,1.88701201083145e-05,2.22068353527489e-05,1.6494503686138e-05,2.07775750809898e-05,2.49761219661548e-05,"v_3453",2,2.13803130077824e-05,0
"682798",0.000298640527578019,0.000176208348751564,0.000212812321196235,0.000172311404408794,0.000192016227557053,0.000270956775829223,0.000306414807473107,0.000218959396578104,0.000228237899843072,0.000208020192869674,0.000195933370596559,"v_1273",227,2.13793988113054e-05,34560.2847879427
"632",6.7489384763394e-07,2.20260435939455e-06,3.50439451071644e-06,1.64467566616323e-06,1.34512243472541e-06,1.19364218426971e-06,1.79715429602995e-06,1.33241012116494e-06,4.21952419877948e-06,9.77768239105401e-07,8.6124558503982e-07,"v_1982",7,2.1377570652871e-05,3705.00822762141
"522485",2.69957539053576e-06,2.20260435939455e-06,9.5574395746812e-07,8.22337833081614e-06,6.72561217362706e-07,2.98410546067426e-07,8.98577148014976e-07,1.77654682821991e-06,3.06874487183962e-06,1.71109441843445e-06,4.3062279251991e-07,"v_2911",7,2.1377570652871e-05,1353.75424713577
"349124",0.000293916270644581,0.000180613557470353,0.000226511317919944,0.00012954983708855,0.000232033619990134,0.000282296376579785,0.000298776901714979,0.000255378606556613,0.000215195734137754,0.000234664377385296,0.000178708458895763,"v_2184",370,2.13761997392104e-05,10812.0268761777
"1318743",1.68723461908485e-06,2.20260435939455e-06,4.46013846818456e-06,3.16283781954467e-06,3.02652547813218e-06,2.38728436853941e-06,1.79715429602995e-06,1.77654682821991e-06,2.68515176285967e-06,2.4444205977635e-06,2.15311396259955e-06,"v_322",2,2.13707178424123e-05,1003.22707402097
"398580",0.000226426885881187,0.000162992722595197,0.000210263670642986,0.000187746052968171,0.00017150311042749,0.000187998644022479,0.00019319408682322,0.000216738713042829,0.000209441837503054,0.000168665021245682,0.000195502747804039,"v_666",21,2.13670648063076e-05,4109.85135384771
"41673",3.03702231435273e-06,2.20260435939455e-06,0,1.39164864059965e-06,0,1.49205273033713e-06,1.34786572202246e-06,1.33241012116494e-06,0,2.19997853798715e-06,1.72249117007964e-06,"v_5498",9,2.13638694240301e-05,8190.19929590881
"1266844",2.02468154290182e-06,6.60781307818364e-06,1.27432527662416e-06,7.5908107669072e-07,0,5.96821092134853e-07,1.34786572202246e-06,2.22068353527489e-06,0,1.71109441843445e-06,1.29186837755973e-06,"v_544",7,2.13620439203623e-05,5055.1225402197
"1917485",0.000187957936566052,0.000154182305157618,0.000190511628855312,0.000238857512132013,0.000164777498253863,0.000176062222179782,0.000205774166895429,0.00021496216621461,0.000183741099201398,0.000150576308822232,0.000173540985385524,"v_600",40,2.13488183429047e-05,9235.4245771464
"2560407",1.01234077145091e-06,0,1.27432527662416e-06,2.53027025563573e-07,1.68140304340676e-06,0,8.98577148014976e-07,2.22068353527489e-06,3.83593108979953e-07,7.33326179329051e-07,4.3062279251991e-07,"v_5811",7,2.1346995410396e-05,14826.4922549893
"1983744",2.02468154290182e-06,0,1.91148791493624e-06,1.26513512781787e-07,3.36280608681353e-07,1.49205273033713e-06,4.49288574007488e-07,0,1.15077932693986e-06,1.22221029888175e-06,4.3062279251991e-07,"v_5693",16,2.13465397259104e-05,3545.2060707729
"96773",0.000266245622891589,0.000140966679001251,0.000187644396982907,0.000169654620640376,0.000214547028338703,0.0002620044594472,0.000266877412960448,0.000234948318032084,0.000240129286221451,0.000219264527619386,0.000214880773467435,"v_1165",187,2.13424394408281e-05,13636.0269060194
"658643",3.3744692381697e-06,2.20260435939455e-06,2.86723187240436e-06,5.06054051127147e-07,1.34512243472541e-06,2.98410546067426e-06,1.34786572202246e-06,1.33241012116494e-06,3.83593108979953e-06,4.15551501619795e-06,1.72249117007964e-06,"v_1388",2,2.13392514190602e-05,1961.12248508592
"346",0.000166698780365583,0.00016960053567338,0.000166936611237765,0.000119302242553225,0.000155697921819466,0.000170690832350568,0.000169381792400823,0.000152783027226913,0.000151519278047081,0.000157665128555746,0.000157607942062287,"v_1679",12,2.1338796065126e-05,638.756327491154
"1226968",0.000251060511319826,0.000215855227220666,0.000201024812387461,0.000168136458486995,0.000207821416165076,0.000248575984874166,0.000260138084350335,0.000258931700213052,0.000189494995836097,0.000231975514727756,0.000219617624185154,"v_490",304,2.13328782319311e-05,18801.5842180901
"2632610",7.62630047826353e-05,7.70911525788092e-05,8.53797935338187e-05,0.000187239998917044,8.74329582571518e-05,7.99740263460703e-05,7.32340375632205e-05,7.28384199570165e-05,0.000106638884296427,6.74660084982726e-05,6.2009682122867e-05,"v_290",11,2.13265088505012e-05,5382.82453516671
"1208921",1.01234077145091e-06,0,6.3716263831208e-07,1.8977026917268e-06,6.72561217362706e-07,8.95231638202279e-07,1.79715429602995e-06,0,0,0,8.6124558503982e-07,"v_1287",10,2.13251444778538e-05,3217.67420366054
"2740807",0.000308089041444894,0.000127751052844884,0.000236705920132938,0.000150551080210326,0.00021118422225189,0.000282296376579785,0.000292486861678875,0.000243831052173183,0.000225552748080212,0.000246397596254561,0.000182584064028442,"v_2186",303,2.13233255858584e-05,6747.58407956228
"1250539",0.000278393712149,0.000211450018501877,0.000253909311367364,0.000211404079858366,0.000220263798686286,0.000249471216512368,0.000254746621462246,0.000254046196435448,0.000224785561862252,0.000194820321641751,0.000186029046368601,"v_658",237,2.13219616204691e-05,11479.9953181426
"1847728",1.01234077145091e-06,0,9.5574395746812e-07,2.15072971729037e-06,3.36280608681353e-07,0,4.49288574007488e-07,8.88273414109957e-07,1.15077932693986e-06,1.4666523586581e-06,4.3062279251991e-07,"v_4189",12,2.13201432713628e-05,16021.2729036457
"988812",0.000232500930509892,0.000198234392345509,0.000247856266303399,0.000200776944784695,0.000196724156078591,0.000245591879413492,0.000249804447148163,0.000272255801424702,0.000225169154971232,0.000205575772271911,0.000204976449239477,"v_659",133,2.1308785612308e-05,3015.41277567361
"1094715",6.7489384763394e-07,0,2.86723187240436e-06,2.53027025563573e-06,1.00884182604406e-06,8.95231638202279e-07,4.49288574007488e-07,4.44136707054978e-07,3.83593108979953e-07,2.4444205977635e-07,0,"v_2682",11,2.1308331557639e-05,11087.5545761956
"2045416",3.71191616198667e-06,6.60781307818364e-06,3.82297582987248e-06,9.23548643307043e-06,2.69024486945082e-06,2.98410546067426e-06,3.14502001805241e-06,4.44136707054978e-06,5.37030352571934e-06,4.3999570759743e-06,5.59809630275883e-06,"v_4970",8,2.1308331557639e-05,6182.78336230657
"2792978",6.7489384763394e-07,0,1.27432527662416e-06,1.13862161503608e-06,2.35396426076947e-06,1.19364218426971e-06,1.34786572202246e-06,1.77654682821991e-06,3.83593108979953e-07,4.888841195527e-07,1.72249117007964e-06,"v_3781",6,2.13056076359298e-05,7636.12684890286
