"","s9OmM2TOMPOOB051285.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","DYZgM2TOMPOOB100370.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"1725",0.000217394495515452,0.000254772427481812,0.000195613623969935,0.000212865625295296,0.000224513741594837,0.000262512686592695,0.000204482543084204,0.000239605081222136,0.000179719812041705,0.000213200120998546,0.000255398776108835,"v_3469",166,2.1378484693005e-05,12372.6023774613
"1993872",1.39803534093538e-06,0,0,1.68140304340676e-06,8.46157317568482e-07,1.82458861228632e-06,8.92936869363336e-07,4.42892941260881e-07,0,1.28176425450027e-06,1.68580050236855e-06,"v_5651",8,2.05355676030885e-05,12360.5747885583
"33923",6.99017670467692e-07,0,0,3.36280608681353e-07,0,4.56147153071581e-07,0,0,0,4.27254751500091e-07,0,"v_6452",12,1.69834072111547e-05,12353.001080668
"472181",0.000114638897956701,0.000149151540327101,0.000150901938491092,5.81765453018741e-05,9.19490951757751e-05,7.00185879964877e-05,8.92936869363336e-05,6.06763329527407e-05,6.12319713593418e-05,8.28874217910177e-05,7.03821709738869e-05,"v_1485",132,2.46360030548644e-05,12350.3397478104
"570277",9.08722971607999e-06,1.28229831050449e-05,1.27747672796692e-05,8.07073460835247e-06,1.38205695202852e-05,1.25440467094685e-05,1.42869899098134e-05,1.46154670616091e-05,7.15698366537761e-06,1.62356805570035e-05,1.18006035165798e-05,"v_2310",69,2.85779606767261e-05,12339.1817394813
"1913591",6.99017670467692e-07,3.3744692381697e-07,2.39526886493797e-06,0,5.64104878378988e-07,0,1.339405304045e-06,0,0,8.54509503000183e-07,8.42900251184275e-07,"v_5878",6,1.98161065313887e-05,12338.7004612007
"2488810",5.59214136374153e-06,3.3744692381697e-06,3.1936918199173e-06,4.03536730417623e-06,1.01538878108218e-05,5.01761868378739e-06,3.57174747745334e-06,7.52918000143497e-06,7.95220407264179e-06,5.1270570180011e-06,3.79305113032924e-06,"v_4347",9,2.45212231186092e-05,12302.553350401
"2811422",0.000207957756964138,0.000211241774309423,0.000289827532657495,9.85302183436364e-05,0.000130026174466357,9.35101663796741e-05,0.000119653540494687,9.52219823710894e-05,5.88463101375493e-05,0.000133303482468029,0.000101990930393297,"v_1302",195,2.33655778307398e-05,12297.3089638191
"239759",0.000733269536320609,0.000872637744990685,0.000640335209893419,0.000586137100931598,0.000758721061419739,0.000560148703971901,0.000729975890704527,0.000752475107202236,0.000295821991502275,0.000724624058544155,0.000617002983866889,"v_5014",48,1.82292141385785e-05,12293.4572946528
"1697",1.43298622445877e-05,1.85595808099334e-05,7.18580659481392e-06,1.21061019125287e-05,1.35385170810957e-05,1.27721202860043e-05,1.38405214751317e-05,1.1072323531522e-05,2.14709509961328e-05,1.23903877935027e-05,1.43293042701327e-05,"v_3531",15,2.51161622504081e-05,12292.6592534811
"1643322",0.000800724741520741,0.000629001065994832,0.00044951212365336,0.00123784892055606,0.000805259713886006,0.00126101880466639,0.000681757299758907,0.00111254706844733,0.00100356815396739,0.000801957168565672,0.00104140326033817,"v_3642",23,1.67807759430796e-05,12289.3756477202
"682798",0.000230675831254338,0.000298640527578019,0.000217969466709356,0.000192016227557053,0.000269078026986777,0.000192950245749279,0.000217430127689972,0.00021613175533531,0.000119283061089627,0.000252934812888054,0.000183752254758172,"v_1273",353,2.19722271049394e-05,12288.2424573237
"1006005",2.09705301140308e-06,1.68723461908485e-06,0,6.72561217362706e-07,1.41026219594747e-06,6.84220729607371e-07,1.339405304045e-06,4.42892941260881e-07,0,0,2.52870075355282e-06,"v_5503",14,2.23383818076219e-05,12285.0267832434
"748280",0.000344266202705338,0.000353981823084002,0.000301005454027205,0.000239431793381123,0.000390924680716639,0.00027688132191445,0.000289758014108403,0.00029186644829092,0.000128825705976797,0.000343085565454573,0.000269306630253376,"v_1231",262,2.10725950900853e-05,12283.8497679452
"1221500",8.3882120456123e-06,1.48476646479467e-05,1.11779213697105e-05,8.74329582571518e-06,1.24103073243377e-05,1.04913845206464e-05,1.16081793017234e-05,1.24010023553047e-05,3.33992571050955e-05,1.19631330420026e-05,1.01148030142113e-05,"v_3916",12,2.48966787830503e-05,12275.7628771989
"988812",0.000233122393100975,0.000232500930509892,0.000223558427394211,0.000196724156078591,0.000273872918452999,0.000228529723688862,0.000216537190820609,0.000205502324745049,0.000190057677336139,0.000249944029627553,0.000236012070331597,"v_659",110,2.17500054375014e-05,12269.4871684009
"2636767",0.000435138499866138,0.000415734610142507,0.000266673266963095,0.000446580648328837,0.000476386569791056,0.000544411627190932,0.000396910438432003,0.000500469023624795,0.000362620505712466,0.000469980226650101,0.00054029906100912,"v_3351",136,1.91054813626029e-05,12248.996996645
"152263",7.19988200581722e-05,6.64770439919431e-05,0.000105391830057271,8.67603970397891e-05,6.60002707703416e-05,6.61413371953792e-05,6.02732386820252e-05,8.23780870745238e-05,0.000110535636609721,7.04970339975151e-05,6.23746185876363e-05,"v_1672",9,2.09489892112706e-05,12239.0945126506
"434010",0.000275063453329037,0.000296953292958934,0.000332942372226378,0.000199078120339361,0.000366386118507153,0.000231494680183827,0.000235288865077239,0.000216574648276571,0.00013121136719859,0.00032514086589157,0.000219996965559096,"v_817",250,2.13725448289128e-05,12229.386484996
"1717",1.53783887502892e-05,1.99093685052012e-05,1.75653050095451e-05,1.58051886080236e-05,1.57949365946117e-05,1.71055182401843e-05,1.38405214751317e-05,2.25875400043049e-05,1.19283061089627e-05,2.17899923265047e-05,1.55936546469091e-05,"v_3530",27,2.75611167764518e-05,12226.5111875936
"2054173",9.78624738654768e-06,1.21480892574109e-05,1.35731902346485e-05,1.44600661732982e-05,1.04359402500113e-05,1.00352373675748e-05,6.25055808554335e-06,1.37296811790873e-05,1.59044081452836e-06,1.36721520480029e-05,6.32175188388206e-06,"v_2690",16,2.64627272486702e-05,12226.4435506909
"2774055",1.99220036083292e-05,2.09217092766521e-05,2.07589968294624e-05,1.37875049559355e-05,2.00257231824541e-05,1.48247824748264e-05,1.91981426913117e-05,2.56877905931311e-05,1.43139673307552e-05,2.13627375750046e-05,1.18006035165798e-05,"v_1893",52,2.81984039703353e-05,12224.1864222066
"765912",0.000419410602280615,0.000446442280209851,0.000337732909956254,0.000345023904507068,0.000431540231959926,0.000325917140869645,0.000399142780605411,0.000351656995361139,0.000192443338557931,0.000447335724820596,0.000376776412279371,"v_2191",170,2.01203195106738e-05,12215.4410117488
"1661",5.80184666488184e-05,7.39008763159165e-05,3.67274559290489e-05,3.96811118243996e-05,6.26156415000677e-05,6.36325278534855e-05,6.42914545941602e-05,6.15621188352624e-05,4.05562407704731e-05,6.32337032220135e-05,6.91178205971105e-05,"v_3738",49,2.57135510413988e-05,12215.0617879029
"905",3.56499011938523e-05,3.30697985340631e-05,3.11384952441937e-05,2.62298874771455e-05,3.83591317297712e-05,2.75969027608306e-05,3.79498169479418e-05,2.74593623581746e-05,1.74948489598119e-05,3.93074371380084e-05,4.13021123080295e-05,"v_4544",52,2.76029590372088e-05,12210.0120406881
"2759705",1.04852650570154e-06,1.01234077145091e-06,0,0,2.82052439189494e-07,2.2807357653579e-07,8.92936869363336e-07,4.42892941260881e-07,0,0,0,"v_2430",10,1.91222870255283e-05,12206.2171334721
"170679",6.64066786944307e-06,7.76127924779031e-06,3.99211477489662e-06,3.69908669549488e-06,2.25641951351595e-06,5.01761868378739e-06,7.58996338958836e-06,4.42892941260881e-06,2.38566122179254e-06,7.69058552700165e-06,5.90030175828992e-06,"v_2638",24,2.74499039253363e-05,12203.6877012693
"2593973",0.000261083099919683,0.000222377522795383,0.000152498784401051,0.000211520502860571,0.000227616318425922,0.00031154850554789,0.000224127154210197,0.000249348725929876,0.000129620926384061,0.000219608942271047,0.000247812673848177,"v_3308",139,2.12026121618183e-05,12197.8506093459
"2709396",6.29115903420923e-06,1.1810642333594e-05,7.98422954979325e-06,8.40701521703382e-06,1.32564646419062e-05,1.23159731329327e-05,1.2054647736405e-05,1.50583600028699e-05,5.56654285084926e-06,1.70901900600037e-05,1.05362531398034e-05,"v_1245",45,2.8239015023156e-05,12193.1527825882
"2201166",3.49508835233846e-07,6.7489384763394e-07,1.59684590995865e-06,2.01768365208812e-06,1.69231463513696e-06,6.84220729607371e-07,4.46468434681668e-07,1.32867882378264e-06,0,0,1.68580050236855e-06,"v_5709",6,2.03948441833904e-05,12192.2675550036
"119484",0.000192229859378615,0.000209554539690338,0.000167668820545658,0.000167131462514632,0.000196026445236698,0.000141861764605262,0.000193767300651844,0.000182471891799483,4.13514611777373e-05,0.00018628307165404,0.000145400293329287,"v_2894",275,2.27583067819754e-05,12190.6698466816
"1603606",0.000268422785459594,0.000320237130702305,0.000186830971465162,0.000216900992599473,0.000279796019675978,0.000188844921371635,0.000270113402982409,0.000236061937692049,9.78121100934941e-05,0.000252507558136554,0.000210303612670477,"v_2839",188,2.17703661775591e-05,12182.4111433781
"130308",0,1.34978769526788e-06,0,6.72561217362706e-07,5.64104878378988e-07,4.56147153071581e-07,8.92936869363336e-07,4.42892941260881e-07,0,4.27254751500091e-07,0,"v_6185",13,2.03417412530513e-05,12173.6183662744
"29449",0.000312810407534292,0.000347570331531479,0.000538137071656065,0.00029828089990036,0.000586951125953337,0.000555587232441186,0.000310295562103759,0.000296295377703529,0.000575739574859266,0.000594738614088127,0.000326202397208314,"v_131",49,1.89717321191425e-05,12172.4770489754
"10456",3.49508835233846e-07,6.7489384763394e-07,7.98422954979325e-07,1.00884182604406e-06,2.82052439189494e-07,9.12294306143162e-07,0,0,0,4.27254751500091e-07,4.21450125592137e-07,"v_6284",6,1.81669543101099e-05,12171.2285715345
"69527",4.57856574156338e-05,5.7028530125068e-05,3.99211477489662e-05,3.32917802594539e-05,5.13335439324879e-05,4.97200396848023e-05,5.26832752924368e-05,4.78324376561751e-05,4.05562407704731e-05,4.87070416710104e-05,4.00377619312531e-05,"v_5316",75,2.68060581691462e-05,12164.6275653172
"2560494",3.49508835233846e-07,3.3744692381697e-07,7.98422954979325e-07,0,5.64104878378988e-07,0,0,0,0,0,8.42900251184275e-07,"v_5806",10,1.78782136088962e-05,12162.9930203886
"253703",4.89312369327384e-06,6.07404462870546e-06,4.79053772987595e-06,6.72561217362706e-06,9.30773049325331e-06,7.75450160221688e-06,6.69702652022502e-06,4.42892941260881e-06,1.82900693670761e-05,9.8268592845021e-06,6.32175188388206e-06,"v_3982",15,2.39819655618975e-05,12158.3866285206
"1160721",3.8445971875723e-06,1.68723461908485e-06,5.58896068485527e-06,4.70792852153894e-06,4.23078658784241e-06,2.2807357653579e-06,3.12527904277168e-06,3.54314353008705e-06,0,3.84529276350082e-06,1.68580050236855e-06,"v_4344",19,2.52895655252643e-05,12133.6782484494
"2733937",3.49508835233846e-07,0,0,0,2.82052439189494e-07,2.2807357653579e-07,0,0,0,0,0,"v_6068",23,1.52309004508347e-05,12127.1693839337
"2560227",3.49508835233846e-07,0,0,0,2.82052439189494e-07,2.2807357653579e-07,0,0,0,0,0,"v_6101",23,1.52309004508347e-05,12127.1693839337
"1986290",3.49508835233846e-07,0,0,0,2.82052439189494e-07,2.2807357653579e-07,0,0,0,0,0,"v_6293",23,1.52309004508347e-05,12127.1693839337
"2507935",1.01357562217815e-05,1.82221338861164e-05,1.03794984147312e-05,1.1433540695166e-05,1.60769890338012e-05,1.66493710871127e-05,1.2054647736405e-05,1.32867882378264e-05,3.02183754760388e-05,1.4099406799503e-05,1.26435037677641e-05,"v_3995",15,2.5593120569191e-05,12126.6960187536
"938155",3.49508835233846e-06,1.68723461908485e-06,7.98422954979325e-07,6.72561217362706e-07,1.69231463513696e-06,6.84220729607371e-07,4.46468434681668e-07,8.85785882521762e-07,1.59044081452836e-06,1.70901900600037e-06,2.10725062796069e-06,"v_4190",14,2.36591194075756e-05,12123.5123839246
"1985730",6.99017670467692e-07,1.01234077145091e-06,0,3.36280608681353e-07,5.64104878378988e-07,0,1.339405304045e-06,4.42892941260881e-07,0,0,8.42900251184275e-07,"v_6060",8,1.99860097931448e-05,12120.0677032271
"398580",0.000179647541310197,0.000226426885881187,0.000178048318960389,0.00017150311042749,0.000225924003790785,0.000184967670570526,0.000173229752656487,0.000146154670616091,0.000170177167154534,0.000204227771217044,0.000190495456767646,"v_666",104,2.22985327565446e-05,12102.9171423506
"334542",4.05430248871261e-05,4.79174631820098e-05,2.63479575143177e-05,3.73271475636302e-05,5.16155963716774e-05,8.0509972517134e-05,5.26832752924368e-05,5.1818474127523e-05,1.74948489598119e-05,4.74252774165101e-05,4.46737133127666e-05,"v_3450",30,2.59598660470912e-05,12098.0395883409
"1522",1.15337915627169e-05,1.1810642333594e-05,1.11779213697105e-05,8.74329582571518e-06,1.29744122027167e-05,1.04913845206464e-05,1.4733458344495e-05,1.19581094140438e-05,1.59044081452836e-06,1.11086235390024e-05,1.51722045213169e-05,"v_4565",41,2.79314004804201e-05,12085.4365529279
"1031542",3.49508835233846e-07,1.34978769526788e-06,0,1.00884182604406e-06,8.46157317568482e-07,1.14036788267895e-06,8.92936869363336e-07,1.32867882378264e-06,7.95220407264179e-07,1.28176425450027e-06,1.68580050236855e-06,"v_2928",8,2.17348779586603e-05,12080.8963921122
"449",3.14557951710461e-06,5.39915078107152e-06,1.59684590995865e-06,7.73445399967112e-06,1.21282548851482e-05,5.47376583685897e-06,6.25055808554335e-06,4.87182235386969e-06,2.38566122179254e-06,5.98156652100128e-06,2.95015087914496e-06,"v_2668",42,2.72546401024774e-05,12080.0484698112
"2560359",1.39803534093538e-06,6.7489384763394e-07,0,3.36280608681353e-07,1.12820975675798e-06,2.96495649496528e-06,8.92936869363336e-07,0,0,1.70901900600037e-06,4.21450125592137e-07,"v_5757",19,2.23473674801108e-05,12074.1110512146
"2610901",4.54361485804e-05,7.01889601539298e-05,3.35337641091316e-05,4.5734162780664e-05,6.00771695473622e-05,5.40534376389823e-05,4.73256540762568e-05,5.62474035401319e-05,2.94231550687746e-05,5.29795891860113e-05,4.08806621824373e-05,"v_5293",111,2.62756844815807e-05,12073.0154207831
"860235",0.00124669801527913,0.00109636505548134,0.000546919724160838,0.000866595128571846,0.00083628548219685,0.00106396323453946,0.00114787034556657,0.00117809522375394,0.000336378232272748,0.000814774811110674,0.00130986699034036,"v_3633",48,1.69710135089268e-05,12070.313093757
"622488",3.49508835233846e-07,0,0,6.72561217362706e-07,0,0,0,1.32867882378264e-06,0,0,0,"v_7742",3,1.62646585234943e-05,12059.8596838091
"46127",0,2.02468154290182e-06,7.98422954979325e-07,3.36280608681353e-06,1.97436707432646e-06,3.42110364803686e-06,4.46468434681668e-07,2.2144647063044e-06,6.36176325811343e-06,4.27254751500091e-07,1.68580050236855e-06,"v_4070",7,2.09025731067494e-05,12055.5322336843
"2624397",0.0017049040982707,0.00294017504721726,0.000742533348130772,0.00117630956916737,0.00117644072385938,0.00180862346192882,0.00170193767300652,0.00135879554378838,0.000565401709564832,0.00102840218686072,0.00284815994875166,"v_3751",26,1.56001372812081e-05,12052.0701694391
"65555",1.29318269036523e-05,1.1810642333594e-05,6.3873836398346e-06,6.05305095626435e-06,7.05131097973735e-06,9.80716379103899e-06,1.16081793017234e-05,1.15152164727829e-05,5.56654285084926e-06,8.11784027850174e-06,3.79305113032924e-06,"v_2891",47,2.82533762784653e-05,12044.5487872451
"234267",0.00130226992008131,0.00144461028086045,0.00111699371401608,0.00116722999273298,0.00133749266663658,0.000843872233182425,0.00130770604518261,0.00176537126386587,0.00022266171403397,0.0014159222464713,0.000791061885736442,"v_5076",16,1.63824314804803e-05,12031.8094039362
"2560628",3.49508835233846e-07,0,7.98422954979325e-07,6.72561217362706e-07,2.82052439189494e-07,2.2807357653579e-07,0,4.42892941260881e-07,7.95220407264179e-07,0,0,"v_5959",3,1.63073611428199e-05,12026.711015375
"1437453",0.000223685654549661,0.000240262209757683,0.000136530325301465,0.000284493394944425,0.000187564872061014,0.000285776191399345,0.000312081435842486,0.000244034010634745,0.000165405844710949,0.000220036197022547,0.000283635934523509,"v_3110",62,2.02831528132733e-05,12025.8474714822
"67351",6.15135550011569e-05,6.58021501443092e-05,4.15179936589249e-05,5.88491065192368e-05,6.48720610135836e-05,7.59485009864182e-05,7.94713813733369e-05,8.19351941332629e-05,4.13514611777373e-05,5.89611557070126e-05,6.11102682108599e-05,"v_3122",51,2.50200160128102e-05,12019.2327933306
"2618217",0.0003180530400628,0.000316525214540318,0.00021317892897948,0.000278776624596842,0.000323796200189539,0.000406655186963314,0.000289758014108403,0.00034678517300727,0.000271170158877085,0.000308905185334566,0.000385626864916806,"v_3212",182,2.00036006481167e-05,12019.1356044093
"1873524",4.36886044042307e-05,3.98187370104025e-05,3.67274559290489e-05,3.26192190420912e-05,4.5692495148698e-05,4.03690230468349e-05,3.83962853826234e-05,4.65037588323925e-05,1.74948489598119e-05,4.05892013925087e-05,3.79305113032924e-05,"v_5304",73,2.7104678267469e-05,12014.5343195002
"1735038",0.000233122393100975,0.000256797109024714,0.000204396276474707,0.000204122329469581,0.000290796064804368,0.000203213556693389,0.000227698901687651,0.000194430001213527,0.000117692620275099,0.000270452257699558,0.0002090392622937,"v_1175",281,2.18331077245535e-05,12009.4843072424
"263510",4.19410602280615e-06,6.07404462870546e-06,4.79053772987595e-06,5.04420913022029e-06,6.20515366216887e-06,3.87725080110844e-06,6.25055808554335e-06,7.08628706017409e-06,1.59044081452836e-06,6.83607602400146e-06,6.32175188388206e-06,"v_4616",28,2.71650548734108e-05,12007.2304090441
"572547",9.08722971607999e-06,1.1810642333594e-05,1.59684590995865e-06,6.38933156494571e-06,8.74362561487432e-06,5.01761868378739e-06,8.48290025895169e-06,4.87182235386969e-06,7.95220407264179e-07,7.26333077550155e-06,1.68580050236855e-06,"v_5162",109,2.82310428547231e-05,12004.6393224499
"1433993",0.000229627304748637,0.00033306011380735,0.000188427817375121,0.000145609503559026,0.00032887314409495,0.000183371155534776,0.000241985891597464,0.000158555672971395,0.000105764314166136,0.000376838690823081,0.000214518113926398,"v_4921",254,2.17940894429431e-05,11998.2012897958
"1395516",2.23685654549661e-05,3.54319270007819e-05,2.9541649334235e-05,1.04246988691219e-05,1.80513561081276e-05,2.66846084546875e-05,1.2054647736405e-05,1.1072323531522e-05,8.74742447990597e-06,2.30717565810049e-05,1.55936546469091e-05,"v_1493",60,2.81301865031365e-05,11995.81194219
