"","cSObM2TOMPOOM080315.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2016373",2.68515176285967e-06,3.69908669549488e-06,4.56147153071581e-06,2.20260435939455e-06,1.59684590995865e-06,5.39146288808985e-06,0,1.29186837755973e-06,2.86723187240436e-06,5.32964048465974e-06,4.38681000962061e-06,"v_5371",85,2.79696808659413e-05,157768.815945765
"1349819",0.000479107793115961,0.000428757776068725,0.000435164384030288,0.000376645345456468,0.000525362304376396,0.000486130237076102,0.00051371238309266,0.000341914497260808,0.000515145993075316,0.000464122858872452,0.000463989520248334,"v_260",84,1.91945948021037e-05,3806.48609158785
"2785908",2.87694831734965e-05,3.09378159986845e-05,2.89653442200454e-05,2.64312523127346e-05,5.26959150286354e-05,4.53781459747563e-05,3.02183754760388e-05,3.14354638539534e-05,3.95040835753489e-05,4.1748850463168e-05,3.61068208484158e-05,"v_508",84,2.7216809101301e-05,4663.94437323297
"681157",9.58982772449883e-06,6.38933156494571e-06,1.91581804290064e-05,1.76208348751564e-05,7.98422954979325e-06,1.16815029241947e-05,5.56654285084926e-06,9.04307864291811e-06,9.87602089383723e-06,1.19916910904844e-05,1.68723461908485e-05,"v_637",84,2.89125972186081e-05,61645.9424914496
"946483",7.86365873408904e-05,7.53268563446231e-05,6.95624408434161e-05,8.59015700163874e-05,8.86249480027051e-05,8.94084262274901e-05,3.26040366978314e-05,8.35408217488625e-05,8.8247025406223e-05,8.34977009263359e-05,0.000105620887154712,"v_894",84,2.54103775982111e-05,49394.6759249942
"1637837",1.07406070514387e-05,1.41237855646168e-05,9.80716379103899e-06,8.81041743757819e-06,7.18580659481392e-06,2.11165629783519e-05,8.74742447990597e-06,9.90432422795793e-06,8.92027693636912e-06,1.68771948680892e-05,1.61974523432146e-05,"v_938",84,2.92722908494819e-05,30671.8577801502
"1434072",4.14280557698349e-05,4.16987954764878e-05,3.78602137049412e-05,5.50651089848637e-05,0.00011816659733694,5.03203202888386e-05,3.73753591414164e-05,3.3588577816553e-05,5.03358484266543e-05,4.88550377760476e-05,8.13247086398898e-05,"v_1507",84,2.65681872525838e-05,4931.91104901327
"2820710",5.7538966346993e-06,4.70792852153894e-06,8.43872233182425e-06,1.10130217969727e-05,6.3873836398346e-06,8.98577148014976e-06,2.38566122179254e-06,1.72249117007964e-06,4.14155714902852e-06,6.66205060582468e-06,7.76127924779031e-06,"v_2461",84,2.82869427472279e-05,40583.1750485693
"68214",0.000439981296000006,0.000722330747447546,0.000472340377005622,0.000306162005955842,0.000336934487001275,0.000436259205361271,0.000263217954804443,0.000347512593563567,0.000476916234776592,0.000440583613398539,0.000518655921906683,"v_3055",84,1.97055983604942e-05,17234.8460280959
"80860",0.000274269072920666,0.00130510504229233,0.000332075127436111,0.000251096896970978,0.000216372620799397,0.000300574056011009,0.000205962085481422,0.000270431113702503,0.000678578209802365,0.000299348140555055,0.000330360538416814,"v_3102",84,1.98239632067243e-05,9999.4307863622
"191292",2.26319934298172e-05,2.42122038250574e-05,2.89653442200454e-05,4.18494828284964e-05,2.23558427394211e-05,2.51601601444193e-05,1.66996285525478e-05,1.80861572858362e-05,1.78405538727382e-05,2.57599290091887e-05,2.76706477529916e-05,"v_3452",84,2.81278127812781e-05,14233.3412902168
"169292",2.83858900645165e-05,3.56457445202234e-05,5.13165547205529e-05,5.50651089848637e-05,2.9541649334235e-05,5.34653403068911e-05,2.54470530324537e-05,3.66029373641923e-05,3.217671323476e-05,5.01874478972126e-05,4.92672508772776e-05,"v_3496",84,2.71039436237973e-05,3972.56592071714
"43769",1.95632485579776e-05,1.34512243472541e-05,2.41757991127938e-05,2.20260435939455e-05,1.03794984147312e-05,2.33630058483894e-05,1.27235265162269e-05,1.55024205307168e-05,1.84777165110503e-05,1.86537416963091e-05,2.80080946768085e-05,"v_3521",84,2.89217954650625e-05,37338.875199121
"2633570",0.000511713207379257,0.000640614559537977,0.0007704325415379,0.000647565681661997,0.000352104523145882,0.000540044865957,0.000419876375035487,0.000614498724925911,0.000575039281076652,0.000594699050746616,0.00060031807747039,"v_3651",84,1.85773467833324e-05,30178.2031415509
"1589",1.22749794873585e-05,9.07957643439653e-06,1.16317524033253e-05,1.32156261563673e-05,7.98422954979325e-06,1.39279457942321e-05,7.95220407264179e-06,6.45934188779865e-06,1.05131835321493e-05,9.77100755520952e-06,1.48476646479467e-05,"v_4153",84,2.93625392723963e-05,35565.3973495995
"102116",2.68515176285967e-06,4.03536730417623e-06,4.10532437764423e-06,8.81041743757819e-06,0,6.73932861011232e-06,2.38566122179254e-06,1.72249117007964e-06,3.1858131915604e-06,7.10618731287965e-06,4.72425693343758e-06,"v_4658",84,2.72219953722608e-05,14341.4702932354
"869212",5.79225594559729e-05,4.5734162780664e-05,5.81587620166266e-05,0.000105725009250938,5.66880298035321e-05,8.13212318953553e-05,2.62422734397179e-05,5.68422086126281e-05,6.4034845150364e-05,6.75087794723567e-05,7.79502394017201e-05,"v_5146",84,2.60708605991084e-05,5970.75601611868
"69014",3.45233798081958e-06,1.00884182604406e-06,5.24569226032318e-06,0,3.1936918199173e-06,8.08719433213478e-06,0,2.15311396259955e-06,2.86723187240436e-06,4.88550377760476e-06,5.73659770488849e-06,"v_5383",84,2.79759406910057e-05,149388.636126459
"1505907",1.53437243591981e-06,4.03536730417623e-06,4.7895451072516e-06,2.20260435939455e-06,6.3873836398346e-06,8.98577148014976e-06,7.95220407264179e-07,4.73685071771901e-06,4.14155714902852e-06,4.88550377760476e-06,7.42383232397334e-06,"v_5385",84,2.84090909090909e-05,42749.904471891
"2182384",0.000209441837503054,0.000175874758340348,0.000145510941829834,0.000162992722595197,0.000299408608117247,0.000204875589747414,0.000229818697699348,0.000177416590518203,0.000266015401495293,0.000201193928295905,0.000181883891937347,"v_453",83,2.11904812358289e-05,22380.8255625007
"2812658",0.000138860705450743,0.000129468034342321,0.000124300099212006,0.000123345844126095,0.000126949249841713,0.000151859538014531,0.000132801808013118,0.000108086320922497,0.000150370382641651,0.000139458926015263,0.000139028132612592,"v_576",83,2.39371888165454e-05,9098.70129759443
"664426",4.18116488788149e-05,2.48847650424201e-05,3.87725080110844e-05,4.4052087187891e-05,3.99211477489662e-05,4.62767231227712e-05,2.38566122179254e-05,2.4114876381115e-05,3.02652253198238e-05,3.99723036349481e-05,4.31932062485722e-05,"v_606",83,2.78156379516564e-05,19514.062098959
"1840265",8.05545528857901e-06,6.05305095626435e-06,2.73688291842949e-06,0,1.67668820545658e-05,8.98577148014976e-06,7.95220407264179e-07,6.02871909527874e-06,6.05304506396476e-06,7.55032401993463e-06,1.01234077145091e-05,"v_855",83,2.85869471999085e-05,22252.7420103306
"658644",2.26319934298172e-05,2.15219589556066e-05,3.05618592557959e-05,3.30390653909182e-05,6.78659511732426e-05,3.8638817364644e-05,2.46518326251896e-05,2.11005168334756e-05,2.45307615750151e-05,2.88688859585736e-05,5.02795916487285e-05,"v_1339",83,2.79329608938547e-05,34681.3011034858
"55211",2.76187038465566e-05,2.55573262597828e-05,2.23512105005075e-05,1.76208348751564e-05,2.87432263792557e-05,3.36966430505616e-05,1.74948489598119e-05,2.54067447586747e-05,2.35750176175469e-05,2.44275188880238e-05,3.07076700673443e-05,"v_2027",83,2.83551195168288e-05,13068.7895232834
"948519",6.90467596163915e-06,6.05305095626435e-06,6.61413371953792e-06,4.4052087187891e-06,7.18580659481392e-06,1.25800800722097e-05,4.77132244358508e-06,8.18183305787829e-06,7.64595165974496e-06,7.10618731287965e-06,1.28229831050449e-05,"v_2514",83,2.91137766391056e-05,46248.4227550138
"1416627",1.22749794873585e-05,1.51326273906609e-05,1.14036788267895e-05,6.60781307818364e-06,4.79053772987595e-06,1.25800800722097e-05,7.15698366537761e-06,7.32058747283847e-06,1.24246714470856e-05,1.19916910904844e-05,1.51851115717637e-05,"v_2519",83,2.92911540714704e-05,53978.8415094976
"67351",5.86897456739328e-05,5.88491065192368e-05,7.59485009864182e-05,0.000101319800532149,4.15179936589249e-05,6.87411518231456e-05,4.13514611777373e-05,4.56460160071104e-05,5.5751730852307e-05,5.72936352100922e-05,6.58021501443092e-05,"v_3122",83,2.58304489332025e-05,7876.02286667538
"2634190",8.82264150653892e-05,0.000104919549908582,0.000267074158123411,0.000370037532378284,6.54706823083046e-05,0.000103336372021722,9.62216692789657e-05,8.0957084993743e-05,0.000110866299066302,0.000132352738702384,0.000128229831050449,"v_3268",83,2.27546817757754e-05,41364.1378700384
"2080757",1.03570139424587e-05,2.48847650424201e-05,1.93862540055422e-05,1.10130217969727e-05,1.35731902346485e-05,1.7522254386292e-05,7.15698366537761e-06,1.07655698129977e-05,1.33804154045537e-05,1.64330581610342e-05,1.99093685052012e-05,"v_3525",83,2.8604118993135e-05,5888.9529766259
"1597",5.7538966346993e-06,5.716770347583e-06,4.33339795418002e-06,4.4052087187891e-06,5.58896068485527e-06,7.18861718411981e-06,2.38566122179254e-06,3.87560513267919e-06,4.14155714902852e-06,5.77377719171472e-06,8.09872617160728e-06,"v_4139",83,2.89276519424918e-05,95776.6827942085
"49338",1.41929450322583e-05,1.04246988691219e-05,1.89301068524706e-05,1.10130217969727e-05,8.78265250477257e-06,3.01023344585017e-05,1.19283061089627e-05,9.47370143543802e-06,1.36989967237097e-05,1.46565113328143e-05,2.12591562004691e-05,"v_4408",83,2.90562529056253e-05,20173.8848363094
"374162",2.68515176285967e-06,6.72561217362706e-06,4.7895451072516e-06,6.60781307818364e-06,3.1936918199173e-06,1.16815029241947e-05,1.59044081452836e-06,3.01435954763937e-06,4.14155714902852e-06,3.55309365643983e-06,9.11106694305819e-06,"v_4629",83,2.86705467473265e-05,38053.4554309303
"2598455",4.21952419877948e-06,4.70792852153894e-06,3.87725080110844e-06,0,1.59684590995865e-06,6.29004003610483e-06,1.59044081452836e-06,2.15311396259955e-06,1.5929065957802e-06,4.88550377760476e-06,5.73659770488849e-06,"v_5368",83,2.77592715967133e-05,150170.029383023
"2528964",0.000680877768439417,0.000625145651538635,0.000644535927290144,0.000588095363958344,0.0007569049613204,0.000789849313105164,0.00051371238309266,0.000535694753894768,0.000671888002100088,0.000767024093083948,0.000769716433226509,"v_246",82,1.84945441094877e-05,9612.5925870378
"1938605",0.000268131583176987,0.000204794890686944,0.000196827496550387,0.000222463040298849,0.000432745241598794,0.000255195910036253,0.000840547970478238,0.000266124885777304,0.000309979623538827,0.000235836591446194,0.000223389863566834,"v_712",82,1.9934217083624e-05,36954.5756340007
"2740515",4.18116488788149e-05,4.30439179112132e-05,3.44391100569044e-05,5.28625046254692e-05,5.10990691186768e-05,6.02046689170034e-05,2.54470530324537e-05,3.27273322315131e-05,4.84243605117181e-05,3.95281669278931e-05,5.6353636277434e-05,"v_2972",82,2.73149412728763e-05,7831.90834849848
"82135",2.68515176285967e-06,3.02652547813218e-06,2.5088093418937e-06,0,7.98422954979325e-07,4.94217431408237e-06,1.59044081452836e-06,1.72249117007964e-06,2.86723187240436e-06,3.55309365643983e-06,4.72425693343758e-06,"v_3750",82,2.73298715496037e-05,165672.425718589
"78259",2.68515176285967e-06,5.38048973890165e-06,2.5088093418937e-06,2.20260435939455e-06,1.59684590995865e-06,7.63790575812729e-06,2.38566122179254e-06,3.87560513267919e-06,4.46013846818456e-06,3.99723036349481e-06,6.41149155252243e-06,"v_3782",82,2.82374202292879e-05,50187.8744599852
"2546365",5.7538966346993e-06,4.70792852153894e-06,7.75450160221688e-06,1.10130217969727e-05,4.79053772987595e-06,7.63790575812729e-06,2.38566122179254e-06,4.73685071771901e-06,5.09730110649664e-06,4.88550377760476e-06,1.1810642333594e-05,"v_4615",82,2.8518465706545e-05,30578.3991113704
"264686",4.21952419877948e-06,7.39817339098976e-06,7.29835444914529e-06,8.81041743757819e-06,7.98422954979325e-06,1.16815029241947e-05,2.38566122179254e-06,3.01435954763937e-06,7.64595165974496e-06,6.2179138987697e-06,1.01234077145091e-05,"v_4628",82,2.89594856795343e-05,69396.8503452742
"891968",1.26585725963385e-05,1.1433540695166e-05,8.89486948489583e-06,1.54182305157618e-05,5.58896068485527e-06,1.57251000902621e-05,4.77132244358508e-06,9.04307864291811e-06,7.64595165974496e-06,1.73213315751442e-05,1.95719215813843e-05,"v_5160",82,2.9060474848159e-05,14582.8081685094
"536019",0.000346384577408898,0.000241449477033211,0.000233091195219578,0.000182816161829747,0.000369669828155427,0.000256993064332283,0.000400791085261146,0.000201100844106798,0.000275891422389131,0.00021140907255817,0.000204830282756901,"v_109",81,2.01195098887391e-05,5011.7260869379
"2799326",0.000477957013789022,0.000412280026243339,0.000287600780011632,0.000336998466987366,0.000668280013317695,0.000503652491462394,0.00100754425600372,0.000376794943454921,0.000715852224143622,0.000379292747824952,0.000371866510046301,"v_1705",81,1.87385226548739e-05,1344.7498344519
"2489010",6.13748974367925e-06,6.72561217362706e-06,1.02633109441106e-05,4.4052087187891e-06,1.11779213697105e-05,8.98577148014976e-06,4.77132244358508e-06,5.59809630275883e-06,1.14689274896174e-05,9.77100755520952e-06,1.28229831050449e-05,"v_1794",81,2.92774329546785e-05,100395.74438171
"158841",1.80288761220578e-05,1.37875049559355e-05,1.9614327582078e-05,1.98234392345509e-05,1.83637279645245e-05,2.33630058483894e-05,6.36176325811343e-06,1.59330433232367e-05,1.5929065957802e-05,1.68771948680892e-05,2.39587315910049e-05,"v_2168",81,2.89561314608368e-05,44331.6767264215
"203263",2.57007383016569e-05,3.02652547813218e-05,3.99128758937633e-05,5.72677133442582e-05,1.99605738744831e-05,3.32473544765541e-05,1.43139673307552e-05,2.97129726838738e-05,2.58050868516392e-05,4.0416440342003e-05,3.91438431627685e-05,"v_3504",81,2.7526218723334e-05,3725.42153390776
"44251",6.17584905457724e-05,6.05305095626435e-05,8.02818989405982e-05,0.000118940635407306,7.02612200381806e-05,9.61477548376024e-05,5.96415305448135e-05,4.52153932145905e-05,5.89375440438674e-05,7.46149667852364e-05,9.0098328659131e-05,"v_3944",81,2.55780642520974e-05,6837.17630085774
"54005",1.53437243591981e-06,4.37164791285759e-06,3.64917722457265e-06,2.20260435939455e-06,3.1936918199173e-06,8.53648290614227e-06,3.18088162905672e-06,2.58373675511946e-06,6.05304506396476e-06,5.32964048465974e-06,6.07404462870546e-06,"v_4550",81,2.85046462573399e-05,85106.1052735132
"43988",2.10976209938974e-05,2.05131171295625e-05,2.09827690412927e-05,1.98234392345509e-05,2.7146380469297e-05,2.60587372924343e-05,1.43139673307552e-05,1.93780256633959e-05,1.68848099152701e-05,2.0430288524529e-05,3.71191616198667e-05,"v_4610",81,2.88109712178398e-05,17803.2208824095
"660470",4.21952419877948e-06,3.36280608681353e-06,4.33339795418002e-06,0,5.58896068485527e-06,5.39146288808985e-06,7.95220407264179e-07,3.01435954763937e-06,4.46013846818456e-06,3.99723036349481e-06,7.08638540015637e-06,"v_5186",81,2.82965478211658e-05,122296.921667513
"2586643",4.21952419877948e-06,2.35396426076947e-06,6.15798656646634e-06,1.10130217969727e-05,4.79053772987595e-06,5.84075146209734e-06,0,2.58373675511946e-06,5.09730110649664e-06,4.88550377760476e-06,5.73659770488849e-06,"v_5377",81,2.77754631558481e-05,10985.6858943602
"2711156",0.000499438227891899,0.000500721826326535,0.000366514237493015,0.00039206357597223,0.000739339656310855,0.000512188974368536,0.00046997526069313,0.000409952898478954,0.000536809522777927,0.000585372179898461,0.000448466961752753,"v_342",80,1.92255931095474e-05,2547.89118897495
"1112",0.000213277768592854,0.000209166538599802,0.000164441048682305,0.000156384909517013,0.000289029109702516,0.000212064206931534,0.000174153269190855,0.000170957248630404,0.000238617408047874,0.00020163806500296,0.000184583467327883,"v_452",80,2.19495599113238e-05,29601.8856407787
"1868589",0.000623722395201404,0.000553854162498188,0.000597096623370699,0.000557258902926821,0.00074492861699571,0.000699093021155651,0.000493036652503791,0.000516747351023892,0.000689091393334514,0.000651548549249653,0.00067826831687211,"v_733",80,1.86167737131155e-05,8169.06408554124
"2565782",0.000366715012184835,0.00033056383833377,0.000214845309096715,0.000229070853377033,0.000534144956881168,0.000372909516426215,0.000642538089069457,0.000349665707526167,0.000902859458488217,0.000296239183605671,0.000282780522158621,"v_1712",80,1.91802366841207e-05,3604.88581042278
"61648",9.97342083347878e-06,1.27786631298914e-05,1.23159731329327e-05,1.98234392345509e-05,1.43716131896278e-05,1.88701201083145e-05,7.15698366537761e-06,1.20574381905575e-05,1.5610484638646e-05,1.33241012116494e-05,1.88970277337503e-05,"v_1892",80,2.92235307869897e-05,57408.6166624987
"2490851",1.26585725963385e-05,1.31149437385728e-05,1.59651503575053e-05,1.98234392345509e-05,2.15574197844418e-05,1.88701201083145e-05,1.11330857016985e-05,1.07655698129977e-05,2.03892044259865e-05,1.73213315751442e-05,2.69957539053576e-05,"v_2011",80,2.88325692702477e-05,18640.2914097177
"1630141",9.97342083347878e-06,4.03536730417623e-06,5.24569226032318e-06,2.20260435939455e-06,4.79053772987595e-06,8.08719433213478e-06,3.18088162905672e-06,6.88996468031856e-06,6.69020770227684e-06,7.10618731287965e-06,8.43617309542425e-06,"v_2205",80,2.89410470870836e-05,58727.9005249927
"1882917",2.18648072118573e-05,1.74865916514304e-05,1.55090032044338e-05,1.54182305157618e-05,2.47511116043591e-05,3.72909516426215e-05,7.95220407264179e-06,1.67942889082765e-05,3.02652253198238e-05,2.1318561938639e-05,2.09217092766521e-05,"v_2822",80,2.84268576951504e-05,8565.51682152258
"1921086",2.4166365865737e-05,1.88317140861558e-05,1.89301068524706e-05,1.10130217969727e-05,2.9541649334235e-05,2.65080258664418e-05,1.03378652944343e-05,2.66986131362344e-05,2.16635297026107e-05,3.10895694938485e-05,3.4082139305514e-05,"v_3009",80,2.84543592078306e-05,15493.3101921182
"2685235",9.7816242789888e-05,8.47427133877009e-05,0.000149388192630943,9.47119874539656e-05,6.46722593533253e-05,9.83941977076398e-05,9.22455672426448e-05,8.48326901264222e-05,7.9963911108166e-05,0.000110145903349635,0.000118781317183573,"v_3217",80,2.45356625855681e-05,39385.8084686583
